-- Logs begin at Fri 2022-07-22 00:27:43 UTC, end at Fri 2022-07-22 02:35:02 UTC. --
Jul 22 01:58:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 22 01:58:43 ubuntu dstat.sh[91932]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 22 01:58:43 ubuntu dstat.sh[91932]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 22 02:29:54 ubuntu dstat.sh[91932]: 22-07 02:29:54| 40   7  52   2   0|5985M 1077M  102M  773M| 629k  623k|   0  1641k|   0   186 |4579  7824 |1.17 1.42 1.49|1.0   0  15|   0     0 |   0     0 | 25  419    0  153    9
Jul 22 02:29:55 ubuntu dstat.sh[91932]: 22-07 02:29:55| 36   4  58   2   0|5985M 1077M  102M  773M| 799k  791k|   0  1198k|   0   160 |3975  7400 |1.17 1.42 1.49|2.0   0   0|   0     0 |   0     0 | 25  419    0  149    9
Jul 22 02:29:56 ubuntu dstat.sh[91932]: 22-07 02:29:56| 39   5  55   1   0|5991M 1070M  102M  774M| 437k  428k|   0   515k|   0  37.9 |3081  4783 |1.17 1.42 1.49|1.0   0  15|   0     0 |   0     0 | 25  419    0  151    9
Jul 22 02:29:57 ubuntu dstat.sh[91932]: 22-07 02:29:57| 37  12  51   1   0|6005M 1056M  102M  774M| 359k  353k|  95k 1033k|21.0   106 |5961    12k|1.17 1.42 1.49|2.0   0  30|   0     0 |   0     0 | 26  420    0  149    9
Jul 22 02:29:58 ubuntu dstat.sh[91932]: 22-07 02:29:58| 33   9  55   1   0|6019M 1042M  102M  774M| 358k  351k|  11M  724k| 394  94.0 |7281    13k|1.17 1.42 1.49|5.0 1.0   0|   0     0 |   0     0 | 26  419    0  149    9
Jul 22 02:29:59 ubuntu dstat.sh[91932]: 22-07 02:29:59| 46   9  43   2   0|6100M  960M  102M  775M| 545k  533k|8431k  798k| 299   101 |6218    10k|1.31 1.44 1.50|2.0   0  12|   0     0 |   0     0 | 26  421    0  145    9
Jul 22 02:30:00 ubuntu dstat.sh[91932]: 22-07 02:30:00| 41   4  55   1   0|6110M  950M  102M  775M| 189k  161k|   0   531k|   0  48.9 |3864  5967 |1.31 1.44 1.50|1.0   0 4.0|   0     0 |   0     0 | 26  419    0  145    9
Jul 22 02:30:01 ubuntu dstat.sh[91932]: 22-07 02:30:01| 38   5  60   0   0|6136M  925M  102M  775M|  71k   62k|   0   428k|   0  34.0 |3528  6174 |1.31 1.44 1.50|4.0   0 8.0|   0     0 |   0     0 | 26  420    0  143    9
Jul 22 02:30:02 ubuntu dstat.sh[91932]: 22-07 02:30:02| 35   3  60   0   0|6138M  923M  102M  775M|  73k   68k|   0   239k|   0  15.9 |2954  4829 |1.31 1.44 1.50|2.0   0 5.0|   0     0 |   0     0 | 26  420    0  143    9
Jul 22 02:30:03 ubuntu dstat.sh[91932]: 22-07 02:30:03| 37  11  42   9   0|6150M  906M  102M  779M|1201k   88k|4287k  775k| 191  71.3 |5745  9188 |1.31 1.44 1.50|3.0   0 249|   0     0 |   0     0 | 26  420    0  139    9
Jul 22 02:30:04 ubuntu dstat.sh[91932]: 22-07 02:30:04| 44   5  47   3   0|6147M  908M  102M  779M| 357k  341k|  72k 1230k|8.01   143 |5780  7990 |1.21 1.42 1.49|5.0 1.0  46|   0     0 |   0     0 | 26  421    0  139    9
Jul 22 02:30:05 ubuntu dstat.sh[91932]: 22-07 02:30:05| 31   3  62   1   0|6149M  906M  102M  779M| 132k  125k|   0  1459k|   0  81.7 |4562  8137 |1.21 1.42 1.49|3.0   0   0|   0     0 |   0     0 | 26  420    0  135    9
Jul 22 02:30:06 ubuntu dstat.sh[91932]: 22-07 02:30:06| 36   2  59   2   0|6148M  908M  102M  779M| 239k  232k|   0   852k|   0   121 |5220  6847 |1.21 1.42 1.49|1.0   0   0|   0     0 |   0     0 | 26  418    0  135   11
Jul 22 02:30:07 ubuntu dstat.sh[91932]: 22-07 02:30:07| 37   4  55   2   0|6146M  909M  102M  779M| 204k  182k|  28k 1027k|7.02   122 |5584  7253 |1.21 1.42 1.49|3.0   0 1.0|   0     0 |   0     0 | 26  418    0  129   11
Jul 22 02:30:08 ubuntu dstat.sh[91932]: 22-07 02:30:08| 36   3  57   1   0|6144M  910M  102M  779M| 787k  178k| 901k  646k|63.8  84.8 |5990  7628 |1.21 1.42 1.49|2.0   0 1.0|   0     0 |   0     0 | 26  418    0  131   11
Jul 22 02:30:09 ubuntu dstat.sh[91932]: 22-07 02:30:09| 36  13  47   2   0|6159M  895M  103M  780M| 655k  175k|1236k 1243k| 103  92.9 |6720  9565 |1.35 1.45 1.50|1.0   0 292|   0     0 |   0     0 | 25  418    0  131   11
Jul 22 02:30:10 ubuntu dstat.sh[91932]: 22-07 02:30:10| 37   5  54   4   0|6157M  896M  103M  780M| 311k  302k| 491k   15M|28.0   813 |8247  7464 |1.35 1.45 1.50|1.0   0  48|   0     0 |   0     0 | 25  416    0   89   13
Jul 22 02:30:11 ubuntu dstat.sh[91932]: 22-07 02:30:11| 32   4  63   1   0|6163M  891M  103M  780M|  63k   49k|   0    12M|   0   169 |3508  5955 |1.35 1.45 1.50|2.0   0  42|   0     0 |   0     0 | 25  416    0   89   13
Jul 22 02:30:12 ubuntu dstat.sh[91932]: 22-07 02:30:12| 40   7  49   4   0|6163M  891M  103M  780M| 115k  101k| 224k 6881k|       171 |4705  8102 |1.35 1.45 1.50|2.0   0  87|   0     0 |   0     0 | 25  417    0   78   13
Jul 22 02:30:13 ubuntu dstat.sh[91932]: 22-07 02:30:13| 34   4  59   2   0|6162M  891M  103M  780M| 158k  146k| 170k  746k|15.0  78.1 |4056  6646 |1.35 1.45 1.50|2.0   0  36|   0     0 |   0     0 | 25  416    0   78   13
Jul 22 02:30:14 ubuntu dstat.sh[91932]: 22-07 02:30:14| 53  13  30   3   0|6005M 1048M  103M  781M| 837k  832k| 420k 2010k|24.9   215 |  11k   25k|2.21 1.62 1.55|2.0   0 108|   0     0 |   0     0 | 24  415    0   76   13
Jul 22 02:30:15 ubuntu dstat.sh[91932]: 22-07 02:30:15| 39  11  41   7   0|6006M 1046M  103M  781M| 702k  692k| 240k 4611k|14.0   503 |  16k   39k|2.21 1.62 1.55|1.0   0  36|   0     0 |   0     0 | 25  415    0   77   13
Jul 22 02:30:16 ubuntu dstat.sh[91932]: 22-07 02:30:16| 20   4  71   2   0|6006M 1046M  103M  782M| 377k  363k|8169B 1157k|1.00   150 |4545  7552 |2.21 1.62 1.55|  0   0  36|   0     0 |   0     0 | 25  416    0   80   13
Jul 22 02:30:17 ubuntu dstat.sh[91932]: 22-07 02:30:17| 14   3  79   2   0|6006M 1045M  103M  782M| 212k  204k|  52k 1101k|2.01   150 |3895  6254 |2.21 1.62 1.55|1.0   0  36|   0     0 |   0     0 | 25  415    0   81   13
Jul 22 02:30:18 ubuntu dstat.sh[91932]: 22-07 02:30:18|  6   4  87   1   0|5990M 1061M  103M  782M|  68k   60k|   0   499k|   0  62.9 |2720  4203 |2.21 1.62 1.55|2.0   0  36|   0     0 |   0     0 | 25  416    0   61   13
Jul 22 02:30:19 ubuntu dstat.sh[91932]: 22-07 02:30:19| 17   4  76   2   0|5990M 1061M  103M  782M| 408k  401k|  12k  943k|3.00   117 |3444  5789 |2.03 1.59 1.54|  0   0  37|   0     0 |   0     0 | 25  415    0   63   13
Jul 22 02:30:20 ubuntu dstat.sh[91932]: 22-07 02:30:20|  5   3  88   1   0|5990M 1061M  103M  782M|  42k   37k|4091B  819k|1.00  42.9 |2170  3291 |2.03 1.59 1.54|  0 2.0  36|   0     0 |   0     0 | 25  416    0   57   13
Jul 22 02:30:21 ubuntu dstat.sh[91932]: 22-07 02:30:21| 11   6  80   4   1|5989M 1058M  104M  785M|  79k   61k|1730k 1529k|46.2   130 |3408  5168 |2.03 1.59 1.54|1.0 1.0  36|   0     0 |   0     0 | 25  416    0   57   13
Jul 22 02:30:22 ubuntu dstat.sh[91932]: 22-07 02:30:22| 23   7  66   2   0|5990M 1057M  104M  785M| 291k  268k|4086B 1249k|1.00   173 |4495    10k|2.03 1.59 1.54|  0   0  72|   0     0 |   0     0 | 25  416    0   59   13
Jul 22 02:30:23 ubuntu dstat.sh[91932]: 22-07 02:30:23| 15   4  77   3   0|5991M 1056M  104M  785M| 315k  300k|   0  1097k|   0   154 |3453  6075 |2.03 1.59 1.54|2.0   0  36|   0     0 |   0     0 | 25  415    0   60   13
Jul 22 02:30:24 ubuntu dstat.sh[91932]: 22-07 02:30:24| 11   4  82   2   0|5990M 1056M  104M  786M| 113k  105k|  60k  625k|3.00  71.1 |2981  4924 |1.95 1.58 1.54|1.0   0  41|   0     0 |   0     0 | 25  416    0   59   13
Jul 22 02:30:25 ubuntu dstat.sh[91932]: 22-07 02:30:25| 12   3  81   3   0|5990M 1056M  104M  786M| 173k  164k|   0  1169k|   0   150 |3418  5873 |1.95 1.58 1.54|1.0   0  40|   0     0 |   0     0 | 25  415    0   59   13
Jul 22 02:30:26 ubuntu dstat.sh[91932]: 22-07 02:30:26| 20   4  72   3   0|5990M 1056M  104M  786M| 452k  443k|   0  1269k|   0   157 |3965  7173 |1.95 1.58 1.54|1.0   0  37|   0     0 |   0     0 | 25  415    0   58   13
Jul 22 02:30:27 ubuntu dstat.sh[91932]: 22-07 02:30:27| 14   4  78   2   0|5990M 1056M  104M  786M| 243k  235k|   0  1081k|   0   137 |3430  5929 |1.95 1.58 1.54|  0   0  36|   0     0 |   0     0 | 25  416    0   58   13
Jul 22 02:30:28 ubuntu dstat.sh[91932]: 22-07 02:30:28| 11   4  83   1   0|5990M 1056M  104M  786M| 211k  198k|   0   648k|   0  67.0 |3014  4962 |1.95 1.58 1.54|  0 1.0  36|   0     0 |   0     0 | 25  415    0   58   13
Jul 22 02:30:29 ubuntu dstat.sh[91932]: 22-07 02:30:29|  8   3  87   1   0|5989M 1056M  104M  786M|  99k   91k|   0   625k|   0  83.1 |2675  4475 |1.79 1.56 1.53|1.0   0  36|   0     0 |   0     0 | 25  416    0   58   13
Jul 22 02:30:30 ubuntu dstat.sh[91932]: 22-07 02:30:30| 14  14  66   3   0|5998M 1048M  104M  786M| 160k  144k| 575k 1238k|86.8   128 |4601  8038 |1.79 1.56 1.53|2.0   0 293|   0     0 |   0     0 | 24  415    0   58   13
Jul 22 02:30:31 ubuntu dstat.sh[91932]: 22-07 02:30:31| 17  22  57   3   0|5998M 1046M  104M  787M| 221k  213k| 428k 1029k|99.1   126 |4876  8883 |1.79 1.56 1.53|4.0   0 566|   0     0 |   0     0 | 24  415    0   65   13
Jul 22 02:30:32 ubuntu dstat.sh[91932]: 22-07 02:30:32| 20  19  57   2   0|6003M 1041M  104M  787M| 173k  167k|   0  1697k|   0   167 |5009  9359 |1.79 1.56 1.53|1.0   0 593|   0     0 |   0     0 | 24  416    0   58   13
Jul 22 02:30:33 ubuntu dstat.sh[91932]: 22-07 02:30:33| 28  19  49   4   1|5992M 1052M  104M  787M| 365k  348k|  36k 2484k|1.00   212 |6079    11k|1.79 1.56 1.53|1.0   0 622|   0     0 |   0     0 | 24  416    0   58   13
Jul 22 02:30:34 ubuntu dstat.sh[91932]: 22-07 02:30:34| 24  18  58   1   0|5992M 1052M  104M  787M| 207k  192k|   0  1834k|   0   169 |5332  9354 |1.81 1.56 1.53|1.0   0 582|   0     0 |   0     0 | 24  415    0   58   13
Jul 22 02:30:35 ubuntu dstat.sh[91932]: 22-07 02:30:35| 24  22  56   1   0|5985M 1059M  104M  787M| 153k  147k|   0  1390k|   0   121 |4678  8448 |1.81 1.56 1.53|1.0   0 589|   0     0 |   0     0 | 24  416    0   63   13
Jul 22 02:30:36 ubuntu dstat.sh[91932]: 22-07 02:30:36| 17  19  58   3   0|5985M 1059M  104M  788M| 117k  104k|  72k 2222k|6.99   158 |5108  9146 |1.81 1.56 1.53|2.0   0 570|   0     0 |   0     0 | 24  417    0   58   13
Jul 22 02:30:37 ubuntu dstat.sh[91932]: 22-07 02:30:37| 41  18  37   4   0|5986M 1058M  104M  788M| 645k  637k|   0  4161k|   0   328 |7791    15k|1.81 1.56 1.53|5.0 1.0 583|   0     0 |   0     0 | 24  418    0   61   13
Jul 22 02:30:38 ubuntu dstat.sh[91932]: 22-07 02:30:38| 37  20  40   3   0|5987M 1055M  104M  788M| 619k  613k| 232k 2656k|5.00   186 |  12k   24k|1.81 1.56 1.53|3.0   0 392|   0     0 |   0     0 | 24  416    0   62   13
Jul 22 02:30:39 ubuntu dstat.sh[91932]: 22-07 02:30:39| 23  12  60   2   0|5990M 1053M  104M  789M| 215k  210k|   0  1551k|   0   186 |  24k   48k|1.82 1.57 1.54|  0   0  54|   0     0 |   0     0 | 25  415    0   63   13
Jul 22 02:30:40 ubuntu dstat.sh[91932]: 22-07 02:30:40| 13   5  80   2   0|5990M 1052M  104M  789M| 239k  230k|   0  1157k|   0   133 |3517  5826 |1.82 1.57 1.54|1.0   0  70|   0     0 |   0     0 | 25  415    0   63   13
Jul 22 02:30:41 ubuntu dstat.sh[91932]: 22-07 02:30:41| 13   7  76   3   0|5989M 1053M  104M  789M| 226k  217k|   0  8596k|   0   747 |4459  6672 |1.82 1.57 1.54|  0   0 163|   0     0 |   0     0 | 25  415    0   63   13
Jul 22 02:30:42 ubuntu dstat.sh[91932]: 22-07 02:30:42| 13   3  82   1   0|5987M 1055M  104M  789M| 246k  230k|   0  1038k|   0   120 |3354  5441 |1.82 1.57 1.54|  0   0 2.0|   0     0 |   0     0 | 25  415    0   62   13
Jul 22 02:30:43 ubuntu dstat.sh[91932]: 22-07 02:30:43| 10   2  87   1   0|5987M 1055M  104M  789M| 130k  113k|   0   621k|   0  46.1 |2517  4122 |1.82 1.57 1.54|1.0   0   0|   0     0 |   0     0 | 25  416    0   62   13
Jul 22 02:30:44 ubuntu dstat.sh[91932]: 22-07 02:30:44| 18   3  76   1   0|5986M 1055M  104M  790M| 336k  331k|   0   851k|   0  96.8 |3540  6136 |1.76 1.56 1.53|  0   0   0|   0     0 |   0     0 | 25  415    0   66   13
Jul 22 02:30:45 ubuntu dstat.sh[91932]: 22-07 02:30:45| 10   1  86   1   0|5986M 1055M  104M  790M| 172k  158k|   0   884k|   0  97.0 |2888  4822 |1.76 1.56 1.53|  0   0   0|   0     0 |   0     0 | 25  415    0   66   13
Jul 22 02:30:46 ubuntu dstat.sh[91932]: 22-07 02:30:46| 16   2  79   1   0|5986M 1055M  104M  790M| 174k  162k|   0  2298k|   0   168 |3124  5050 |1.76 1.56 1.53|  0   0   0|   0     0 |   0     0 | 25  415    0   67   13
Jul 22 02:30:47 ubuntu dstat.sh[91932]: 22-07 02:30:47|  7   1  89   1   0|5986M 1055M  104M  790M|  38k   31k|   0   589k|   0  74.1 |2770  4493 |1.76 1.56 1.53|1.0   0   0|   0     0 |   0     0 | 25  416    0   67   13
Jul 22 02:30:48 ubuntu dstat.sh[91932]: 22-07 02:30:48| 15   2  77   3   0|5987M 1054M  104M  790M| 234k  208k|   0  1034k|   0   145 |3703  5985 |1.76 1.56 1.53|  0   0   0|   0     0 |   0     0 | 25  415    0   67   13
Jul 22 02:30:49 ubuntu dstat.sh[91932]: 22-07 02:30:49| 24   4  69   3   1|5986M 1054M  104M  790M| 435k  428k|   0  1170k|   0   158 |4281  7899 |1.70 1.55 1.53|2.0   0   0|   0     0 |   0     0 | 25  416    0   69   13
Jul 22 02:30:50 ubuntu dstat.sh[91932]: 22-07 02:30:50| 27   4  66   2   0|5987M 1053M  105M  791M| 537k  533k|  12k 1538k|2.00   186 |4972  9032 |1.70 1.55 1.53|2.0   0   0|   0     0 |   0     0 | 25  414    0   69   15
Jul 22 02:30:51 ubuntu dstat.sh[91932]: 22-07 02:30:51| 11   2  84   2   0|5987M 1053M  105M  791M| 155k  150k|   0  1359k|   0   213 |3091  4894 |1.70 1.55 1.53|  0   0   0|   0     0 |   0     0 | 25  415    0   71   13
Jul 22 02:30:52 ubuntu dstat.sh[91932]: 22-07 02:30:52| 15   3  77   3   0|5987M 1053M  105M  791M| 255k  246k|  84k 2024k|21.0   271 |4202  7446 |1.70 1.55 1.53|  0   0 2.0|   0     0 |   0     0 | 25  415    0   71   13
Jul 22 02:30:53 ubuntu dstat.sh[91932]: 22-07 02:30:53| 12   3  84   1   1|5987M 1052M  105M  791M| 199k  184k|   0   872k|   0  92.0 |2991  5115 |1.70 1.55 1.53|2.0   0   0|   0     0 |   0     0 | 25  415    0   69   13
Jul 22 02:30:54 ubuntu dstat.sh[91932]: 22-07 02:30:54| 10   3  85   1   0|5987M 1052M  105M  791M| 166k  159k|   0   592k|   0  68.0 |2597  4402 |1.56 1.53 1.52|3.0   0   0|   0     0 |   0     0 | 25  415    0   69   13
Jul 22 02:30:55 ubuntu dstat.sh[91932]: 22-07 02:30:55| 14   2  80   1   0|5987M 1052M  105M  791M| 212k  197k|   0   854k|   0   119 |3743  6664 |1.56 1.53 1.52|1.0   0   0|   0     0 |   0     0 | 25  418    0   69   13
Jul 22 02:30:56 ubuntu dstat.sh[91932]: 22-07 02:30:56| 26   4  65   2   0|5987M 1052M  105M  791M| 519k  510k|   0  1727k|   0   220 |5374  9918 |1.56 1.53 1.52|1.0   0   0|   0     0 |   0     0 | 25  417    0   72   13
Jul 22 02:30:57 ubuntu dstat.sh[91932]: 22-07 02:30:57| 32   3  61   3   0|5987M 1052M  105M  792M| 603k  598k|4094B 2195k|1.00   303 |5320  9340 |1.56 1.53 1.52|4.0   0   0|   0     0 |   0     0 | 25  417    0   71   13
Jul 22 02:30:58 ubuntu dstat.sh[91932]: 22-07 02:30:58| 28   2  65   3   0|5987M 1052M  105M  792M| 649k  642k|   0  1547k|   0   194 |4131  7254 |1.56 1.53 1.52|1.0   0   0|   0     0 |   0     0 | 25  417    0   73   13
Jul 22 02:30:59 ubuntu dstat.sh[91932]: 22-07 02:30:59| 41   3  54   2   0|5988M 1051M  105M  792M| 806k  800k|   0  1496k|   0   179 |4538  7754 |1.60 1.53 1.53|2.0   0   0|   0     0 |   0     0 | 25  416    0   74   13
Jul 22 02:31:00 ubuntu dstat.sh[91932]: 22-07 02:31:00| 27   5  65   2   1|5988M 1051M  105M  792M| 538k  519k|   0  1737k|   0   227 |5187  9513 |1.60 1.53 1.53|1.0   0   0|   0     0 |   0     0 | 25  417    0   74   13
Jul 22 02:31:01 ubuntu dstat.sh[91932]: 22-07 02:31:01| 31   4  63   2   0|5988M 1050M  105M  792M| 541k  531k|   0  1637k|   0   198 |4055  7203 |1.60 1.53 1.53|1.0 1.0   0|   0     0 |   0     0 | 25  417    0   82   13
Jul 22 02:31:02 ubuntu dstat.sh[91932]: 22-07 02:31:02| 29   2  66   2   0|5988M 1050M  105M  792M| 476k  471k|   0   822k|   0   113 |3278  5699 |1.60 1.53 1.53|1.0   0 2.0|   0     0 |   0     0 | 25  417    0   83   13
Jul 22 02:31:03 ubuntu dstat.sh[91932]: 22-07 02:31:03| 36   2  59   2   0|5989M 1049M  105M  792M| 720k  713k|   0  1336k|   0   158 |3857  6972 |1.60 1.53 1.53|1.0 1.0   0|   0     0 |   0     0 | 25  416    0   78   13
Jul 22 02:31:04 ubuntu dstat.sh[91932]: 22-07 02:31:04| 29   3  66   3   0|5990M 1048M  105M  793M| 508k  500k|  68k  861k|4.01   100 |3510  6399 |1.55 1.53 1.52|3.0   0 1.0|   0     0 |   0     0 | 25  417    0   82   13
Jul 22 02:31:05 ubuntu dstat.sh[91932]: 22-07 02:31:05| 33   5  57   4   1|5993M 1044M  105M  793M| 770k  764k|   0  2313k|   0   324 |5364    10k|1.55 1.53 1.52|2.0   0 4.0|   0     0 |   0     0 | 25  416    0   89   13
Jul 22 02:31:06 ubuntu dstat.sh[91932]: 22-07 02:31:06| 37   7  54   2   0|6005M 1031M  105M  794M| 618k  612k|   0  1833k|   0   178 |4644  7968 |1.55 1.53 1.52|4.0   0  14|   0     0 |   0     0 | 25  416    0   89   13
Jul 22 02:31:07 ubuntu dstat.sh[91932]: 22-07 02:31:07| 42   5  50   1   0|6010M 1027M  105M  794M| 753k  745k|   0  1304k|   0   118 |4615  7589 |1.55 1.53 1.52|1.0   0  11|   0     0 |   0     0 | 25  416    0   85   12
Jul 22 02:31:08 ubuntu dstat.sh[91932]: 22-07 02:31:08| 41  13  45   0   0|6030M 1007M  105M  794M| 309k  302k|  14k  879k|6.99  77.9 |3860  6758 |1.55 1.53 1.52|9.0 1.0  52|   0     0 |   0     0 | 25  416    0   85   12
Jul 22 02:31:09 ubuntu dstat.sh[91932]: 22-07 02:31:09| 31  16  53   0   0|6025M 1011M  105M  794M| 232k  229k|  81k  450k|13.9  27.9 |5640  9284 |1.50 1.52 1.52|4.0   0  12|   0     0 |   0     0 | 26  416    0   83   12
Jul 22 02:31:10 ubuntu dstat.sh[91932]: 22-07 02:31:10| 46   4  43   7   0|6046M  990M  105M  794M| 630k  617k|  18M  723k| 671  86.4 |9471    15k|1.50 1.52 1.52|2.0   0   0|   0     0 |   0     0 | 26  417    0   83   12
Jul 22 02:31:11 ubuntu dstat.sh[91932]: 22-07 02:31:11| 39   4  54   2   1|6108M  927M  105M  795M| 328k  321k| 688k 2795k|24.0   302 |4633  7382 |1.50 1.52 1.52|1.0 1.0   0|   0     0 |   0     0 | 26  416    0   83   11
Jul 22 02:31:12 ubuntu dstat.sh[91932]: 22-07 02:31:12| 43   6  48   3   0|6118M  917M  105M  795M| 483k  476k|   0  9165k|   0   716 |4972  7359 |1.50 1.52 1.52|1.0   0  11|   0     0 |   0     0 | 26  418    0   83   11
Jul 22 02:31:13 ubuntu dstat.sh[91932]: 22-07 02:31:13| 36   4  58   0   0|6135M  900M  105M  795M| 108k   84k| 104k  615k|14.0  49.0 |4122  6439 |1.50 1.52 1.52|3.0   0   0|   0     0 |   0     0 | 26  418    0   82   11
Jul 22 02:31:14 ubuntu dstat.sh[91932]: 22-07 02:31:14| 34   2  60   1   0|6144M  891M  105M  795M| 212k  204k|   0   752k|   0  70.0 |3856  6555 |1.46 1.51 1.52|2.0   0 4.0|   0     0 |   0     0 | 26  416    0   82   11
Jul 22 02:31:15 ubuntu dstat.sh[91932]: 22-07 02:31:15| 33   5  60   1   0|6136M  899M  105M  795M|  65k   51k|   0   732k|   0  75.0 |3610  5758 |1.46 1.51 1.52|1.0   0 8.0|   0     0 |   0     0 | 26  417    0   80   11
Jul 22 02:31:16 ubuntu dstat.sh[91932]: 22-07 02:31:16| 31   6  60   1   0|6142M  893M  105M  796M|1184k   80k|   0   428k|52.0  29.0 |5165  6535 |1.46 1.51 1.52|3.0   0  44|   0     0 |   0     0 | 26  417    0   80   11
Jul 22 02:31:17 ubuntu dstat.sh[91932]: 22-07 02:31:17| 34   7  49   8   0|6147M  884M  106M  798M|4578k  165k|7308k 2055k| 273   119 |8526  8185 |1.46 1.51 1.52|4.0   0  56|   0     0 |   0     0 | 26  418    0   77   11
Jul 22 02:31:18 ubuntu dstat.sh[91932]: 22-07 02:31:18| 39   3  54   2   0|6150M  881M  106M  798M| 214k  193k|  25k  854k|6.99  93.8 |4096  6729 |1.46 1.51 1.52|1.0   0 7.0|   0     0 |   0     0 | 26  417    0   77   11
Jul 22 02:31:19 ubuntu dstat.sh[91932]: 22-07 02:31:19| 41   3  54   1   0|6159M  872M  106M  798M| 427k  408k|  12k  688k|3.00  65.0 |6124  6458 |1.43 1.50 1.51|2.0   0   0|   0     0 |   0     0 | 26  417    0   74   11
Jul 22 02:31:20 ubuntu dstat.sh[91932]: 22-07 02:31:20| 35   3  59   1   0|6157M  874M  106M  798M|  57k   49k| 341k  392k|55.0  30.0 |5176  5979 |1.43 1.50 1.51|6.0   0  15|   0     0 |   0     0 | 26  417    0   74   11
Jul 22 02:31:21 ubuntu dstat.sh[91932]: 22-07 02:31:21| 38   4  53   3   0|6154M  877M  106M  798M| 177k  156k| 660k 9313k|       164 |7781  8138 |1.43 1.50 1.51|2.0   0  20|   0     0 |   0     0 | 26  416    0   75   12
Jul 22 02:31:22 ubuntu dstat.sh[91932]: 22-07 02:31:22| 41   7  40  10   0|6186M  844M  106M  799M| 321k  315k| 292k   10M|31.0   325 |5817    12k|1.43 1.50 1.51|3.0 2.0  72|   0     0 |   0     0 | 26  417    0   75   11
Jul 22 02:31:23 ubuntu dstat.sh[91932]: 22-07 02:31:23| 32   4  52  10   0|6161M  869M  106M  799M| 142k  121k| 234k   11M|24.0   252 |4883  9797 |1.43 1.50 1.51|3.0   0 2.0|   0     0 |   0     0 | 26  417    0   74   11
Jul 22 02:31:24 ubuntu dstat.sh[91932]: 22-07 02:31:24| 44   9  44   2   0|6006M 1024M  106M  799M| 733k  727k| 116k 1586k|18.0   160 |5333  9841 |2.67 1.76 1.60|1.0   0  45|   0     0 |   0     0 | 25  416    0   77   11
Jul 22 02:31:25 ubuntu dstat.sh[91932]: 22-07 02:31:25| 19   3  74   3   0|6006M 1024M  106M  799M| 445k  434k|   0  1440k|   0   182 |3869  6898 |2.67 1.76 1.60|  0   0   0|   0     0 |   0     0 | 25  416    0   76   11
Jul 22 02:31:26 ubuntu dstat.sh[91932]: 22-07 02:31:26| 17   3  79   2   1|6006M 1024M  106M  799M| 341k  332k| 152k  641k|3.00  61.1 |3239  5647 |2.67 1.76 1.60|1.0   0 1.0|   0     0 |   0     0 | 25  418    0   80   11
Jul 22 02:31:27 ubuntu dstat.sh[91932]: 22-07 02:31:27| 31   3  60   4   0|5998M 1031M  106M  800M| 576k  570k|   0  2972k|   0   399 |5245  8466 |2.67 1.76 1.60|4.0   0   0|   0     0 |   0     0 | 25  417    0   78   11
Jul 22 02:31:28 ubuntu dstat.sh[91932]: 22-07 02:31:28| 38   6  52   3   0|5998M 1031M  106M  800M| 710k  702k|   0  1878k|   0   194 |4857  8102 |2.67 1.76 1.60|2.0   0  15|   0     0 |   0     0 | 25  417    0   78   11
Jul 22 02:31:29 ubuntu dstat.sh[91932]: 22-07 02:31:29| 33   4  63   1   0|5998M 1031M  106M  800M| 658k  653k|  12k 1553k|2.00   179 |4221  7239 |2.94 1.83 1.62|5.0   0   0|   0     0 |   0     0 | 25  419    0   78   11
Jul 22 02:31:30 ubuntu dstat.sh[91932]: 22-07 02:31:30| 40   5  53   1   0|6002M 1027M  106M  800M| 716k  699k|   0   850k|   0  66.1 |3605  6011 |2.94 1.83 1.62|2.0   0  11|   0     0 |   0     0 | 25  418    0   80   11
Jul 22 02:31:31 ubuntu dstat.sh[91932]: 22-07 02:31:31| 37  13  49   1   0|6015M 1014M  106M  801M| 275k  270k| 128k 1003k|4.00  86.9 |3870  6379 |2.94 1.83 1.62|3.0 1.0  52|   0     0 |   0     0 | 25  417    0   78   11
Jul 22 02:31:32 ubuntu dstat.sh[91932]: 22-07 02:31:32| 30  12  56   0   0|6030M  998M  106M  801M| 381k  376k| 270k  784k|30.8  55.7 |6825    11k|2.94 1.83 1.62|6.0   0  14|   0     0 |   0     0 | 26  417    0   78   11
Jul 22 02:31:33 ubuntu dstat.sh[91932]: 22-07 02:31:33| 50   6  38   6   0|6066M  961M  106M  802M| 659k  653k|  19M 1761k| 685   224 |8893    17k|2.94 1.83 1.62|3.0   0   0|   0     0 |   0     0 | 26  417    0   79   11
Jul 22 02:31:34 ubuntu dstat.sh[91932]: 22-07 02:31:34| 34   3  61   1   0|6119M  908M  106M  802M| 218k  210k|   0   887k|   0  93.9 |3105  4777 |2.86 1.83 1.62|3.0   0   0|   0     0 |   0     0 | 26  418    0   79   11
