-- Logs begin at Thu 2022-05-12 19:17:07 UTC, end at Thu 2022-05-12 20:56:07 UTC. --
May 12 20:17:53 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 12 20:17:53 ubuntu dstat.sh[79421]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 12 20:17:53 ubuntu dstat.sh[79421]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 20:48:11 ubuntu dstat.sh[79421]: 12-05 20:48:11| 28   9  63   0   0|6664M  767M   62M  464M|  82k   64k|   0   296k|   0  17.0 |2665  5875 |1.97 1.72 1.65|1.0   0  38|   0     0 |   0     0 | 25  316    0   95    8
May 12 20:48:12 ubuntu dstat.sh[79421]: 12-05 20:48:12| 27   8  62   1   0|6644M  786M   62M  465M|1190k   79k|1055k  388k|51.0  37.0 |4099  5588 |1.90 1.71 1.65|2.0   0  14|   0     0 |   0     0 | 25  316    0   89    8
May 12 20:48:13 ubuntu dstat.sh[79421]: 12-05 20:48:13| 28  11  52   8   0|6633M  797M   62M  465M|4199k   18M|3501k 1044M| 168   336 |  15k   13k|1.90 1.71 1.65|1.0   0  52|   0     0 |   0     0 | 25  316    0   90    8
May 12 20:48:14 ubuntu dstat.sh[79421]: 12-05 20:48:14| 22   8  69   0   0|6630M  799M   62M  465M|  58k   35k|  24k  272k|           |2964  4387 |1.90 1.71 1.65|2.0   0  24|   0     0 |   0     0 | 25  315    0   88    8
May 12 20:48:15 ubuntu dstat.sh[79421]: 12-05 20:48:15| 16   2  79   1   0|6632M  814M   62M  450M| 156k  122k|   0   891k|   0   117 |3694  5696 |1.90 1.71 1.65|2.0   0 2.0|   0     0 |   0     0 | 25  315    0   88    8
May 12 20:48:16 ubuntu dstat.sh[79421]: 12-05 20:48:16| 11   2  83   3   0|6632M  814M   62M  450M| 216k  198k|4096B 9528k|1.00   847 |4281  4502 |1.90 1.71 1.65|4.0   0   0|   0     0 |   0     0 | 25  315    0   87    8
May 12 20:48:17 ubuntu dstat.sh[79421]: 12-05 20:48:17| 18   2  78   1   0|6633M  812M   63M  450M| 350k  332k|   0   832k|   0   104 |3454  5639 |1.82 1.70 1.64|7.0   0   0|   0     0 |   0     0 | 25  316    0   89    8
May 12 20:48:18 ubuntu dstat.sh[79421]: 12-05 20:48:18|  9   1  87   1   0|6629M  816M   63M  450M| 128k  108k|   0   629k|   0  89.1 |2831  4426 |1.82 1.70 1.64|2.0   0   0|   0     0 |   0     0 | 25  316    0   88    8
May 12 20:48:19 ubuntu dstat.sh[79421]: 12-05 20:48:19|  9   1  87   1   0|6629M  816M   63M  450M| 169k  149k|   0   787k|   0   104 |3149  5068 |1.82 1.70 1.64|1.0   0   0|   0     0 |   0     0 | 25  315    0   88    8
May 12 20:48:20 ubuntu dstat.sh[79421]: 12-05 20:48:20|  9   3  86   0   0|6629M  815M   63M  451M| 190k  171k|   0   520k|   0  62.0 |2746  4436 |1.82 1.70 1.64|1.0   0   0|   0     0 |   0     0 | 25  315    0   87    8
May 12 20:48:21 ubuntu dstat.sh[79421]: 12-05 20:48:21| 13   3  85   1   0|6629M  815M   63M  451M| 221k  202k|  76k  816k|5.00  89.0 |3085  4888 |1.82 1.70 1.64|1.0   0   0|   0     0 |   0     0 | 25  315    0   87    8
May 12 20:48:22 ubuntu dstat.sh[79421]: 12-05 20:48:22| 11   2  83   1   0|6628M  815M   63M  452M| 191k  175k| 100k  704k|3.00  90.0 |3446  5479 |1.68 1.67 1.64|2.0 1.0 2.0|   0     0 |   0     0 | 25  315    0   86    8
May 12 20:48:23 ubuntu dstat.sh[79421]: 12-05 20:48:23| 12   3  81   1   0|6628M  814M   63M  452M| 241k  214k|  60k 1086k|2.00   156 |3915  6333 |1.68 1.67 1.64|1.0   0   0|   0     0 |   0     0 | 25  316    0   87    8
May 12 20:48:24 ubuntu dstat.sh[79421]: 12-05 20:48:24| 12   2  84   1   0|6628M  814M   63M  452M| 172k  150k|   0   492k|   0  59.1 |3025  4873 |1.68 1.67 1.64|2.0   0   0|   0     0 |   0     0 | 25  316    0   86    8
May 12 20:48:25 ubuntu dstat.sh[79421]: 12-05 20:48:25| 30   4  63   2   0|6633M  809M   63M  452M| 602k  582k|  84k 1209k|4.00   154 |4750  8355 |1.68 1.67 1.64|4.0   0   0|   0     0 |   0     0 | 25  316    0   88    8
May 12 20:48:26 ubuntu dstat.sh[79421]: 12-05 20:48:26| 20   3  74   2   0|6633M  809M   63M  453M| 375k  335k|   0  1384k|   0   163 |3974  6411 |1.68 1.67 1.64|2.0   0   0|   0     0 |   0     0 | 25  315    0   89    8
May 12 20:48:27 ubuntu dstat.sh[79421]: 12-05 20:48:27| 23   4  71   3   1|6633M  808M   63M  453M| 424k  406k| 384k 1413k|28.0   219 |4409  7371 |1.70 1.67 1.64|1.0 1.0   0|   0     0 |   0     0 | 25  315    0   91    8
May 12 20:48:28 ubuntu dstat.sh[79421]: 12-05 20:48:28| 12   2  85   0   0|6627M  813M   64M  453M| 110k   88k|   0   540k|   0  81.0 |2726  4333 |1.70 1.67 1.64|2.0   0   0|   0     0 |   0     0 | 25  315    0   88    8
May 12 20:48:29 ubuntu dstat.sh[79421]: 12-05 20:48:29| 13   3  82   1   0|6627M  813M   64M  453M| 243k  209k|   0   955k|   0   137 |3607  6101 |1.70 1.67 1.64|2.0   0   0|   0     0 |   0     0 | 25  315    0   88    8
May 12 20:48:30 ubuntu dstat.sh[79421]: 12-05 20:48:30| 12   1  84   1   0|6627M  813M   64M  453M| 224k  197k|   0   772k|   0   109 |3178  5272 |1.70 1.67 1.64|1.0   0   0|   0     0 |   0     0 | 25  315    0   88    8
May 12 20:48:31 ubuntu dstat.sh[79421]: 12-05 20:48:31| 16   2  80   1   0|6627M  813M   64M  454M| 312k  297k|   0  1078k|   0   127 |3263  5727 |1.70 1.67 1.64|2.0   0   0|   0     0 |   0     0 | 25  315    0   90    8
May 12 20:48:32 ubuntu dstat.sh[79421]: 12-05 20:48:32| 17   2  78   1   0|6627M  813M   64M  454M| 383k  366k|   0   788k|   0   121 |3388  5578 |1.65 1.66 1.63|4.0 1.0 2.0|   0     0 |   0     0 | 25  315    0   86    8
May 12 20:48:33 ubuntu dstat.sh[79421]: 12-05 20:48:33| 12   2  84   1   0|6627M  812M   64M  454M| 155k  131k|  72k  787k|4.00  81.9 |3051  4861 |1.65 1.66 1.63|3.0   0   0|   0     0 |   0     0 | 25  316    0   91    8
May 12 20:48:34 ubuntu dstat.sh[79421]: 12-05 20:48:34| 21   4  72   1   0|6627M  812M   64M  455M| 418k  400k|   0  1433k|   0   180 |4056  7052 |1.65 1.66 1.63|1.0   0   0|   0     0 |   0     0 | 25  315    0   83    8
May 12 20:48:35 ubuntu dstat.sh[79421]: 12-05 20:48:35| 11   3  84   1   0|6627M  812M   64M  454M| 234k  221k|4095B  916k|1.00   121 |3124  5352 |1.65 1.66 1.63|2.0   0   0|   0     0 |   0     0 | 25  315    0   85    8
May 12 20:48:36 ubuntu dstat.sh[79421]: 12-05 20:48:36| 13   2  81   1   0|6627M  811M   64M  455M| 232k  201k|   0   904k|   0   130 |3466  5736 |1.65 1.66 1.63|4.0   0   0|   0     0 |   0     0 | 25  316    0   85    8
May 12 20:48:37 ubuntu dstat.sh[79421]: 12-05 20:48:37| 11   2  85   0   0|6628M  811M   64M  455M| 259k  232k|   0   416k|   0  44.0 |2874  4573 |1.59 1.65 1.63|1.0   0   0|   0     0 |   0     0 | 25  316    0   90    8
May 12 20:48:38 ubuntu dstat.sh[79421]: 12-05 20:48:38| 25   6  66   1   0|6636M  786M   64M  471M|  33M   33M|   0    17M|   0   156 |4067  7260 |1.59 1.65 1.63|3.0   0 2.0|   0     0 |   0     0 | 25  315    0  105    8
May 12 20:48:39 ubuntu dstat.sh[79421]: 12-05 20:48:39| 26   6  69   1   0|6640M  782M   64M  471M| 108k   85k|4097B  568k|1.00  50.0 |2637  4003 |1.59 1.65 1.63|2.0   0 6.0|   0     0 |   0     0 | 25  315    0  105    6
May 12 20:48:40 ubuntu dstat.sh[79421]: 12-05 20:48:40| 22   5  72   0   0|6626M  796M   64M  471M|  96k   69k|   0   380k|   0  37.0 |2571  3802 |1.59 1.65 1.63|2.0   0  13|   0     0 |   0     0 | 25  315    0  105    6
May 12 20:48:41 ubuntu dstat.sh[79421]: 12-05 20:48:41| 15   2  83   0   0|6626M  795M   64M  471M| 115k   77k|   0   296k|   0  18.0 |2794  3813 |1.59 1.65 1.63|2.0   0 1.0|   0     0 |   0     0 | 25  315    0  105    6
May 12 20:48:42 ubuntu dstat.sh[79421]: 12-05 20:48:42|  7   2  90   0   0|6625M  796M   64M  471M|  59k   44k|   0   387k|   0  35.9 |2387  3627 |1.47 1.62 1.62|1.0   0 5.0|   0     0 |   0     0 | 25  315    0  105    6
May 12 20:48:43 ubuntu dstat.sh[79421]: 12-05 20:48:43|  8   2  88   0   0|6626M  795M   64M  472M|  62k   44k|   0   389k|   0  37.1 |2628  4277 |1.47 1.62 1.62|1.0   0 8.0|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:44 ubuntu dstat.sh[79421]: 12-05 20:48:44|  9   4  85   1   0|6632M  789M   64M  472M|1197k   79k|   0   208k|52.0  12.0 |3813  4769 |1.47 1.62 1.62|1.0   0  45|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:45 ubuntu dstat.sh[79421]: 12-05 20:48:45| 21   5  72   0   0|6660M  761M   65M  472M| 116k   80k|  16k  360k|1.00  35.0 |2451  3777 |1.47 1.62 1.62|3.0   0 5.0|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:46 ubuntu dstat.sh[79421]: 12-05 20:48:46| 25   4  66   2   0|6655M  765M   65M  472M|  54k   36k|   0  7949k|   0   604 |3423  3606 |1.47 1.62 1.62|2.0   0 5.0|   0     0 |   0     0 | 25  316    0  106    6
May 12 20:48:47 ubuntu dstat.sh[79421]: 12-05 20:48:47| 25   5  68   0   0|6659M  762M   65M  472M|  59k   42k|   0   265k|   0  23.1 |2422  3472 |1.43 1.61 1.62|3.0   0 6.0|   0     0 |   0     0 | 25  316    0  106    6
May 12 20:48:48 ubuntu dstat.sh[79421]: 12-05 20:48:48| 27   5  67   1   0|6657M  764M   65M  472M|1190k   76k|1055k  236k|50.9  20.0 |3222  3497 |1.43 1.61 1.62|2.0   0  11|   0     0 |   0     0 | 25  316    0  106    6
May 12 20:48:49 ubuntu dstat.sh[79421]: 12-05 20:48:49| 22   9  59   7   0|6641M  779M   65M  472M|4054k   18M|3427k 1042M| 169   309 |  13k 8974 |1.43 1.61 1.62|1.0   0  58|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:50 ubuntu dstat.sh[79421]: 12-05 20:48:50| 20   5  74   0   0|6631M  790M   65M  472M|  81k   50k|   0  4091B|           |2931  4432 |1.43 1.61 1.62|2.0   0  28|   0     0 |   0     0 | 25  316    0  106    6
May 12 20:48:51 ubuntu dstat.sh[79421]: 12-05 20:48:51| 12   3  80   3   1|6631M  805M   65M  457M| 213k  185k|4098B 1941k|1.00   250 |3768  5595 |1.43 1.61 1.62|1.0   0   0|   0     0 |   0     0 | 25  316    0  104    6
May 12 20:48:52 ubuntu dstat.sh[79421]: 12-05 20:48:52| 20   3  75   1   0|6631M  805M   65M  457M| 344k  327k|   0  1151k|   0   162 |4289  7252 |1.64 1.65 1.63|1.0   0 2.0|   0     0 |   0     0 | 25  315    0  105    6
May 12 20:48:53 ubuntu dstat.sh[79421]: 12-05 20:48:53| 13   3  81   1   0|6628M  807M   65M  457M| 244k  223k|   0   979k|   0   135 |3667  5899 |1.64 1.65 1.63|3.0   0   0|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:54 ubuntu dstat.sh[79421]: 12-05 20:48:54| 13   3  82   2   0|6628M  807M   65M  458M| 227k  204k|  92k  869k|4.00   123 |3651  5778 |1.64 1.65 1.63|1.0   0   0|   0     0 |   0     0 | 25  316    0  106    6
May 12 20:48:55 ubuntu dstat.sh[79421]: 12-05 20:48:55| 12   2  83   1   1|6627M  807M   65M  458M| 211k  188k| 128k  704k|1.00  88.0 |3358  5448 |1.64 1.65 1.63|1.0   0   0|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:56 ubuntu dstat.sh[79421]: 12-05 20:48:56| 12   2  83   1   0|6627M  807M   65M  458M| 182k  157k|   0   833k|   0   118 |3532  5622 |1.64 1.65 1.63|2.0 1.0   0|   0     0 |   0     0 | 25  316    0  105    6
May 12 20:48:57 ubuntu dstat.sh[79421]: 12-05 20:48:57| 31   5  61   2   0|6627M  806M   65M  459M| 606k  591k|  48k 2432k|12.0   293 |6140    11k|1.58 1.64 1.63|2.0   0   0|   0     0 |   0     0 | 25  314    0  107    5
May 12 20:48:58 ubuntu dstat.sh[79421]: 12-05 20:48:58| 30   5  62   1   0|6640M  793M   65M  459M| 543k  526k|   0  1378k|   0   164 |4888  8293 |1.58 1.64 1.63|2.0   0 3.0|   0     0 |   0     0 | 25  314    0  109    5
May 12 20:48:59 ubuntu dstat.sh[79421]: 12-05 20:48:59| 28   5  65   1   0|6640M  792M   65M  460M| 581k  559k|   0  1544k|   0   191 |4854  8660 |1.58 1.64 1.63|1.0   0   0|   0     0 |   0     0 | 25  314    0  110    5
May 12 20:49:00 ubuntu dstat.sh[79421]: 12-05 20:49:00| 14   3  81   1   1|6637M  796M   65M  460M| 166k  148k|   0   448k|   0  47.0 |2752  4227 |1.58 1.64 1.63|1.0 1.0 1.0|   0     0 |   0     0 | 25  314    0  110    5
May 12 20:49:01 ubuntu dstat.sh[79421]: 12-05 20:49:01| 16   3  79   1   0|6637M  795M   65M  460M| 228k  209k|4102B 1266k|1.00   157 |3456  5595 |1.58 1.64 1.63|1.0   0 1.0|   0     0 |   0     0 | 25  313    0  102    5
May 12 20:49:02 ubuntu dstat.sh[79421]: 12-05 20:49:02| 19   3  76   1   0|6638M  794M   66M  460M| 369k  354k|   0  1008k|   0   147 |3786  6101 |1.46 1.62 1.62|1.0   0 2.0|   0     0 |   0     0 | 25  313    0  107    5
May 12 20:49:03 ubuntu dstat.sh[79421]: 12-05 20:49:03| 19   2  77   0   0|6638M  794M   66M  461M| 354k  340k|  72k  407k|2.00  40.9 |2850  4454 |1.46 1.62 1.62|1.0   0   0|   0     0 |   0     0 | 25  314    0   84    5
May 12 20:49:04 ubuntu dstat.sh[79421]: 12-05 20:49:04| 28   2  69   0   0|6644M  788M   66M  461M| 602k  571k|   0   156k|   0  7.00 |2814  4246 |1.46 1.62 1.62|2.0   0   0|   0     0 |   0     0 | 25  314    0   84    5
May 12 20:49:05 ubuntu dstat.sh[79421]: 12-05 20:49:05| 21   4  74   1   0|6659M  772M   66M  461M| 385k  363k|   0   920k|   0   140 |3911  6239 |1.46 1.62 1.62|3.0   0   0|   0     0 |   0     0 | 25  313    0   81    5
May 12 20:49:06 ubuntu dstat.sh[79421]: 12-05 20:49:06| 13   2  82   1   0|6641M  790M   66M  461M| 220k  196k|   0   752k|   0   112 |3372  5352 |1.46 1.62 1.62|1.0   0   0|   0     0 |   0     0 | 25  313    0   81    5
May 12 20:49:07 ubuntu dstat.sh[79421]: 12-05 20:49:07| 14   2  84   1   0|6641M  790M   66M  461M| 218k  189k|   0  1057k|   0   131 |3530  5537 |1.34 1.59 1.61|1.0   0   0|   0     0 |   0     0 | 25  313    0   81    6
May 12 20:49:08 ubuntu dstat.sh[79421]: 12-05 20:49:08| 14   2  83   1   0|6641M  789M   66M  462M| 265k  246k|   0   806k|   0  80.8 |3211  5287 |1.34 1.59 1.61|3.0   0   0|   0     0 |   0     0 | 25  315    0   81    5
May 12 20:49:09 ubuntu dstat.sh[79421]: 12-05 20:49:09| 31   4  65   2   0|6641M  789M   66M  462M| 512k  495k|4101B 1354k|1.00   173 |4818  8363 |1.34 1.59 1.61|2.0   0   0|   0     0 |   0     0 | 25  315    0   81    5
May 12 20:49:10 ubuntu dstat.sh[79421]: 12-05 20:49:10| 16   3  78   2   0|6641M  788M   66M  463M| 319k  297k|  56k 1360k|1.00   177 |3794  6439 |1.34 1.59 1.61|1.0   0   0|   0     0 |   0     0 | 25  313    0   82    5
May 12 20:49:11 ubuntu dstat.sh[79421]: 12-05 20:49:11| 22   3  74   1   0|6641M  787M   66M  463M| 452k  431k|   0   373k|   0  30.0 |2948  4785 |1.34 1.59 1.61|1.0   0   0|   0     0 |   0     0 | 25  313    0   86    5
May 12 20:49:12 ubuntu dstat.sh[79421]: 12-05 20:49:12| 40  10  46   2   0|6646M  782M   66M  464M| 661k  648k|   0  2594k|   0   313 |6377    13k|1.55 1.63 1.62|5.0   0  46|   0     0 |   0     0 | 25  314    0   88    5
May 12 20:49:13 ubuntu dstat.sh[79421]: 12-05 20:49:13| 33   4  60   2   1|6642M  785M   66M  464M| 593k  571k|   0  1592k|   0   206 |4802  8142 |1.55 1.63 1.62|2.0   0 5.0|   0     0 |   0     0 | 25  313    0   86    5
May 12 20:49:14 ubuntu dstat.sh[79421]: 12-05 20:49:14| 40   6  51   2   0|6648M  779M   66M  465M| 992k  971k|  56k 1303k|9.02   124 |5578    10k|1.55 1.63 1.62|2.0   0 8.0|   0     0 |   0     0 | 25  313    0   88    5
May 12 20:49:15 ubuntu dstat.sh[79421]: 12-05 20:49:15| 39   6  52   1   0|6650M  776M   66M  465M| 359k  335k| 264k  922k|6.99  73.9 |3500  5434 |1.55 1.63 1.62|2.0 1.0  27|   0     0 |   0     0 | 25  313    0   87    5
May 12 20:49:16 ubuntu dstat.sh[79421]: 12-05 20:49:16| 41  21  34   0   0|6686M  739M   66M  467M| 317k  299k| 659k  747k|45.0  51.0 |6720    10k|1.55 1.63 1.62|4.0   0  36|   0     0 |   0     0 | 26  313    0   87    5
May 12 20:49:17 ubuntu dstat.sh[79421]: 12-05 20:49:17| 50   9  27  14   0|6712M  709M   67M  470M| 762k  742k|  14M   12M| 492   823 |  10k   15k|1.59 1.63 1.63|3.0   0  29|   0     0 |   0     0 | 26  314    0   85    5
May 12 20:49:18 ubuntu dstat.sh[79421]: 12-05 20:49:18| 29   6  61   1   0|6692M  729M   67M  470M| 576k  563k|   0  1369k|   0   152 |4827  8036 |1.59 1.63 1.63|2.0   0  30|   0     0 |   0     0 | 25  313    0   86    5
May 12 20:49:19 ubuntu dstat.sh[79421]: 12-05 20:49:19| 12   2  84   2   0|6692M  729M   67M  470M| 254k  231k|   0  1079k|   0   122 |3486  5691 |1.59 1.63 1.63|1.0   0   0|   0     0 |   0     0 | 25  313    0   86    5
May 12 20:49:20 ubuntu dstat.sh[79421]: 12-05 20:49:20| 27   2  71   0   0|6691M  729M   67M  470M| 529k  507k|   0   556k|   0  38.0 |3519  5954 |1.59 1.63 1.63|3.0   0   0|   0     0 |   0     0 | 25  316    0   89    5
May 12 20:49:21 ubuntu dstat.sh[79421]: 12-05 20:49:21| 26   4  68   1   0|6684M  736M   67M  471M| 515k  497k|4095B  616k|1.00  42.0 |3772  6408 |1.59 1.63 1.63|6.0   0   0|   0     0 |   0     0 | 25  319    0   93    5
May 12 20:49:22 ubuntu dstat.sh[79421]: 12-05 20:49:22| 27   5  65   2   0|6684M  736M   67M  471M| 596k  581k| 172k 1977k|15.0   166 |5508  9189 |1.86 1.69 1.64|3.0   0 5.0|   0     0 |   0     0 | 25  320    0  118    5
May 12 20:49:23 ubuntu dstat.sh[79421]: 12-05 20:49:23| 26   4  68   1   0|6684M  736M   67M  471M| 611k  593k|   0   550k|   0  57.8 |4210  7459 |1.86 1.69 1.64|2.0   0   0|   0     0 |   0     0 | 25  320    0  120    5
May 12 20:49:24 ubuntu dstat.sh[79421]: 12-05 20:49:24| 27   4  67   1   0|6683M  736M   67M  472M| 627k  614k|  60k  685k|9.01  87.1 |4394  7658 |1.86 1.69 1.64|3.0   0   0|   0     0 |   0     0 | 25  317    0  138    5
May 12 20:49:25 ubuntu dstat.sh[79421]: 12-05 20:49:25| 30   3  64   1   0|6683M  735M   67M  472M| 630k  606k| 176k  575k|3.00  52.9 |3734  6056 |1.86 1.69 1.64|1.0 1.0   0|   0     0 |   0     0 | 25  317    0  143    5
May 12 20:49:26 ubuntu dstat.sh[79421]: 12-05 20:49:26| 12   2  84   1   0|6684M  735M   67M  473M| 160k  142k|   0   813k|   0   120 |3369  5601 |1.86 1.69 1.64|1.0   0   0|   0     0 |   0     0 | 25  316    0  142    5
May 12 20:49:27 ubuntu dstat.sh[79421]: 12-05 20:49:27| 29   4  64   3   0|6684M  734M   67M  473M| 477k  466k| 140k 3008k|28.1   464 |5882  9508 |2.11 1.75 1.66|2.0   0   0|   0     0 |   0     0 | 25  316    0  147    5
May 12 20:49:28 ubuntu dstat.sh[79421]: 12-05 20:49:28| 29   3  64   1   0|6683M  734M   67M  473M| 588k  548k|   0  1887k|   0   252 |5555  9178 |2.11 1.75 1.66|2.0   0   0|   0     0 |   0     0 | 25  318    0  145    5
May 12 20:49:29 ubuntu dstat.sh[79421]: 12-05 20:49:29| 24   4  69   2   0|6683M  733M   67M  474M| 506k  468k|  60k 1692k|3.99   237 |4664  8026 |2.11 1.75 1.66|1.0   0   0|   0     0 |   0     0 | 25  316    0  147    5
May 12 20:49:30 ubuntu dstat.sh[79421]: 12-05 20:49:30| 13   2  82   2   0|6688M  729M   67M  474M| 220k  205k|   0  1065k|   0   132 |3065  5087 |2.11 1.75 1.66|3.0   0   0|   0     0 |   0     0 | 25  317    0  147    5
May 12 20:49:31 ubuntu dstat.sh[79421]: 12-05 20:49:31|  9   2  87   2   0|6688M  728M   67M  474M| 128k  116k|   0   721k|   0  76.1 |2479  4036 |2.11 1.75 1.66|3.0   0   0|   0     0 |   0     0 | 25  317    0  147    5
May 12 20:49:32 ubuntu dstat.sh[79421]: 12-05 20:49:32| 20   6  72   1   0|6688M  728M   68M  474M| 316k  294k|   0  1127k|   0   135 |4046  6349 |1.95 1.72 1.65|1.0   0  11|   0     0 |   0     0 | 25  315    0  150    5
May 12 20:49:33 ubuntu dstat.sh[79421]: 12-05 20:49:33| 17   4  78   1   0|6684M  732M   68M  474M| 123k   94k|  12k  838k|2.99  80.8 |3054  4728 |1.95 1.72 1.65|1.0   0 4.0|   0     0 |   0     0 | 25  316    0  155    5
May 12 20:49:34 ubuntu dstat.sh[79421]: 12-05 20:49:34|  6   1  91   0   0|6686M  729M   68M  475M|  27k   16k|   0   168k|   0  9.02 |2140  3448 |1.95 1.72 1.65|1.0   0 8.0|   0     0 |   0     0 | 25  317    0  145    5
May 12 20:49:35 ubuntu dstat.sh[79421]: 12-05 20:49:35|  8   6  81   2   0|6688M  727M   68M  475M|1177k   67k|   0   328k|52.0  34.0 |4400  5822 |1.95 1.72 1.65|1.0   0  47|   0     0 |   0     0 | 25  317    0  145    5
May 12 20:49:36 ubuntu dstat.sh[79421]: 12-05 20:49:36| 10   4  85   0   0|6699M  716M   68M  475M|  44k   15k|   0   184k|   0  9.98 |2045  2856 |1.95 1.72 1.65|3.0   0 2.0|   0     0 |   0     0 | 25  317    0  142    5
May 12 20:49:37 ubuntu dstat.sh[79421]: 12-05 20:49:37| 25   6  67   3   1|6696M  705M   81M  475M|  14M  451k|  11M  708k|15.0  80.1 |  16k 5348 |1.87 1.70 1.65|1.0 1.0 2.0|   0     0 |   0     0 | 25  319    0  148    5
May 12 20:49:38 ubuntu dstat.sh[79421]: 12-05 20:49:38| 23   4  64   6   0|6735M  629M  119M  475M|  43M 1108k|  40M  401k|34.1  39.1 |  37k 3924 |1.87 1.70 1.65|4.0   0   0|   0     0 |   0     0 | 25  319    0  129    5
May 12 20:49:39 ubuntu dstat.sh[79421]: 12-05 20:49:39| 20   3  66   7   0|6735M  579M  169M  475M|  54M 1123k|  50M  252k|40.0  22.0 |  39k 4136 |1.87 1.70 1.65|3.0   0   0|   0     0 |   0     0 | 25  319    0  129    5
May 12 20:49:40 ubuntu dstat.sh[79421]: 12-05 20:49:40| 21   4  65   8   0|6734M  529M  219M  475M|  54M  747k|  50M  460k|42.0  32.0 |  21k 3627 |1.87 1.70 1.65|3.0   0   0|   0     0 |   0     0 | 25  319    0  126    5
May 12 20:49:41 ubuntu dstat.sh[79421]: 12-05 20:49:41| 20   4  65   8   0|6735M  478M  269M  475M|  54M  933k|  50M 1358k|43.9  58.9 |  27k 3628 |1.87 1.70 1.65|2.0 1.0   0|   0     0 |   0     0 | 25  319    0  129    5
May 12 20:49:42 ubuntu dstat.sh[79421]: 12-05 20:49:42| 22   4  65   6   0|6777M  392M  313M  475M|  46M  877k|  42M  560k|37.0  52.0 |  27k 4247 |1.80 1.69 1.65|3.0   0 2.0|   0     0 |   0     0 | 25  319    0  131    5
May 12 20:49:43 ubuntu dstat.sh[79421]: 12-05 20:49:43| 25   3  67   3   0|6747M  401M  334M  476M|  22M  581k|  20M  524k|20.0  48.0 |  14k 4106 |1.80 1.69 1.65|1.0 1.0   0|   0     0 |   0     0 | 25  319    0  133    5
May 12 20:49:44 ubuntu dstat.sh[79421]: 12-05 20:49:44| 20   3  65   6   0|6736M  373M  373M  476M|  42M 1154k|  39M  372k|34.0  26.0 |  41k 3505 |1.80 1.69 1.65|2.0 1.0   0|   0     0 |   0     0 | 25  319    0  135    5
May 12 20:49:45 ubuntu dstat.sh[79421]: 12-05 20:49:45| 20   3  65   8   0|6735M  327M  419M  476M|  51M  579k|  49M  392k|39.0  42.0 |  18k 3837 |1.80 1.69 1.65|2.0   0   0|   0     0 |   0     0 | 25  319    0  135    5
May 12 20:49:46 ubuntu dstat.sh[79421]: 12-05 20:49:46| 21   4  67   5   0|6735M  277M  469M  476M|  54M 1038k|  50M  332k|43.0  21.0 |  33k 3355 |1.80 1.69 1.65|4.0   0   0|   0     0 |   0     0 | 25  319    0  134    5
May 12 20:49:47 ubuntu dstat.sh[79421]: 12-05 20:49:47| 20   4  64   9   0|6735M  227M  519M  476M|  54M  963k|  50M  377k|44.1  32.1 |  25k 3778 |1.73 1.68 1.64|3.0   0   0|   0     0 |   0     0 | 25  319    0  136    5
May 12 20:49:48 ubuntu dstat.sh[79421]: 12-05 20:49:48| 23   3  62   8   0|6770M  154M  557M  476M|  39M 1101k|  35M   10M|31.0   732 |  38k 3844 |1.73 1.68 1.64|2.0 1.0   0|   0     0 |   0     0 | 25  319    0  138    5
May 12 20:49:49 ubuntu dstat.sh[79421]: 12-05 20:49:49| 22   3  65   6   0|6761M  122M  598M  476M|  46M 1106k|  41M  351k|36.9  29.0 |  38k 3924 |1.73 1.68 1.64|2.0 1.0   0|   0     0 |   0     0 | 25  319    0  141    5
May 12 20:49:50 ubuntu dstat.sh[79421]: 12-05 20:49:50| 23   4  65   5   0|6745M  163M  582M  466M|  36M  947k|  32M  132k|29.0  9.99 |  30k 3556 |1.73 1.68 1.64|2.0 1.0 4.0|   0     0 |   0     0 | 25  319    0  142    5
May 12 20:49:51 ubuntu dstat.sh[79421]: 12-05 20:49:51| 22   4  66   7   1|6738M  171M  588M  459M|  44M  845k|  41M    0 |33.1     0 |  27k 3109 |1.73 1.68 1.64|2.0   0   0|   0     0 |   0     0 | 25  321    0  142    5
May 12 20:49:52 ubuntu dstat.sh[79421]: 12-05 20:49:52| 21   4  61  10   0|6738M  173M  597M  450M|  54M 1036k|  50M  489k|48.0  54.1 |  33k 4699 |1.68 1.67 1.64|4.0   0 2.0|   0     0 |   0     0 | 25  319    0  142    5
