-- Logs begin at Tue 2022-05-10 19:24:38 UTC, end at Tue 2022-05-10 20:30:03 UTC. --
May 10 20:09:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:09:32 ubuntu dstat.sh[71185]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:09:32 ubuntu dstat.sh[71185]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 20:27:43 ubuntu dstat.sh[71185]: 10-05 20:27:43| 15   2  81   2   0|5862M  187M  205M 1631M| 307k  277k|   0  1101k|   0   156 |3673  5974 |1.18 1.64 1.52|3.0   0   0|   0     0 |   0     0 | 25  291    0  147    0
May 10 20:27:44 ubuntu dstat.sh[71185]: 10-05 20:27:44| 29   4  65   1   0|5863M  187M  205M 1631M|1193k  513k|   0  1558k|   0   184 |5087  8680 |1.18 1.64 1.52|2.0   0   0|   0     0 |   0     0 | 25  291    0  147    0
May 10 20:27:45 ubuntu dstat.sh[71185]: 10-05 20:27:45| 14   3  80   1   0|5863M  186M  205M 1631M| 308k  293k|   0  1173k|   0   154 |3616  6263 |1.18 1.64 1.52|  0   0   0|   0     0 |   0     0 | 25  290    0  148    0
May 10 20:27:46 ubuntu dstat.sh[71185]: 10-05 20:27:46| 16   3  79   1   0|5863M  186M  205M 1631M| 321k  302k|   0  1195k|   0   183 |3817  6403 |1.18 1.64 1.52|1.0   0   0|   0     0 |   0     0 | 25  290    0  134    0
May 10 20:27:47 ubuntu dstat.sh[71185]: 10-05 20:27:47| 12   3  85   1   0|5863M  186M  205M 1631M| 202k  167k|   0   398k|   0  27.1 |2435  3291 |1.08 1.61 1.51|1.0   0   0|   0     0 |   0     0 | 25  291    0  144    0
May 10 20:27:48 ubuntu dstat.sh[71185]: 10-05 20:27:48| 12   1  84   1   0|5863M  186M  205M 1631M| 329k  200k|   0  1173k|   0   141 |3246  5230 |1.08 1.61 1.51|1.0   0   0|   0     0 |   0     0 | 25  290    0  142    0
May 10 20:27:49 ubuntu dstat.sh[71185]: 10-05 20:27:49| 20   3  74   1   0|5863M  186M  205M 1631M| 642k  425k|   0  1478k|   0   199 |4179  7324 |1.08 1.61 1.51|3.0   0 2.0|   0     0 |   0     0 | 25  292    0  142    0
May 10 20:27:50 ubuntu dstat.sh[71185]: 10-05 20:27:50| 28   3  66   1   1|5864M  184M  205M 1633M|3159k  518k|   0  1219k|   0   137 |5667  8854 |1.08 1.61 1.51|1.0   0   0|   0     0 |   0     0 | 25  291    0  143    0
May 10 20:27:51 ubuntu dstat.sh[71185]: 10-05 20:27:51| 29   4  65   1   0|5863M  183M  205M 1633M| 647k  521k|   0  1448k|   0   182 |5216  9186 |1.08 1.61 1.51|1.0   0   0|   0     0 |   0     0 | 25  291    0  146    0
May 10 20:27:52 ubuntu dstat.sh[71185]: 10-05 20:27:52| 20   2  75   1   0|5865M  182M  205M 1633M| 398k  372k|   0  1239k|   0   169 |4254  7190 |1.08 1.60 1.51|  0   0   0|   0     0 |   0     0 | 25  290    0  141    0
May 10 20:27:53 ubuntu dstat.sh[71185]: 10-05 20:27:53| 13   3  83   1   0|5865M  182M  205M 1633M| 286k  252k|   0   799k|   0   100 |3238  5329 |1.08 1.60 1.51|1.0   0   0|   0     0 |   0     0 | 25  293    0  142    0
May 10 20:27:54 ubuntu dstat.sh[71185]: 10-05 20:27:54| 29   3  65   2   0|5865M  181M  205M 1634M| 686k  648k|   0  1613k|   0   219 |5253  9310 |1.08 1.60 1.51|1.0 1.0   0|   0     0 |   0     0 | 25  291    0  143    0
May 10 20:27:55 ubuntu dstat.sh[71185]: 10-05 20:27:55|  8   2  87   1   0|5865M  181M  205M 1634M| 120k  104k|   0  1154k|   0   143 |3225  5271 |1.08 1.60 1.51|  0   0   0|   0     0 |   0     0 | 25  290    0  144    0
May 10 20:27:56 ubuntu dstat.sh[71185]: 10-05 20:27:56| 26   3  66   3   1|5865M  181M  205M 1634M| 743k  492k|   0  1612k|   0   215 |4884  8284 |1.08 1.60 1.51|1.0   0   0|   0     0 |   0     0 | 25  291    0  141    0
May 10 20:27:57 ubuntu dstat.sh[71185]: 10-05 20:27:57| 30   4  65   2   0|5866M  180M  205M 1634M| 516k  499k|   0  1686k|   0   210 |5420  8867 |1.07 1.59 1.51|2.0   0   0|   0     0 |   0     0 | 25  292    0  142    0
May 10 20:27:58 ubuntu dstat.sh[71185]: 10-05 20:27:58| 30   2  65   2   0|5866M  179M  205M 1634M| 582k  521k|4082B 1965k|1.00   277 |5185  8954 |1.07 1.59 1.51|  0   0   0|   0     0 |   0     0 | 25  290    0  142    0
May 10 20:27:59 ubuntu dstat.sh[71185]: 10-05 20:27:59|  6   3  91   0   0|5867M  178M  205M 1635M| 284k   58k|   0   526k|   0  42.1 |2220  3339 |1.07 1.59 1.51|1.0   0 2.0|   0     0 |   0     0 | 25  291    0  142    0
May 10 20:28:00 ubuntu dstat.sh[71185]: 10-05 20:28:00| 29   3  64   2   1|5867M  178M  205M 1635M| 613k  591k|   0  1608k|   0   214 |4661  8148 |1.07 1.59 1.51|2.0   0   0|   0     0 |   0     0 | 25  291    0  144    0
May 10 20:28:01 ubuntu dstat.sh[71185]: 10-05 20:28:01| 27   4  66   2   0|5868M  177M  205M 1635M| 591k  562k|   0  1564k|   0   205 |5239  9195 |1.07 1.59 1.51|  0   0   0|   0     0 |   0     0 | 25  290    0  145    0
May 10 20:28:02 ubuntu dstat.sh[71185]: 10-05 20:28:02|  6   1  91   0   0|5867M  177M  205M 1635M|  67k   41k|   0   452k|   0  38.0 |2262  3618 |0.99 1.56 1.50|5.0   0   0|   0     0 |   0     0 | 25  291    0  144    0
May 10 20:28:03 ubuntu dstat.sh[71185]: 10-05 20:28:03| 27   4  66   2   0|5868M  177M  205M 1635M| 620k  592k|   0  1540k|   0   218 |5049  9058 |0.99 1.56 1.50|3.0   0   0|   0     0 |   0     0 | 25  291    0  149    0
May 10 20:28:04 ubuntu dstat.sh[71185]: 10-05 20:28:04| 24   3  70   1   0|5869M  176M  205M 1635M| 474k  452k|   0  1302k|   0   174 |4693  7954 |0.99 1.56 1.50|  0   0   0|   0     0 |   0     0 | 25  290    0  149    0
May 10 20:28:05 ubuntu dstat.sh[71185]: 10-05 20:28:05|  9   1  87   1   0|5869M  175M  205M 1635M| 151k  132k|   0   613k|   0  66.1 |2736  4341 |0.99 1.56 1.50|1.0   0   0|   0     0 |   0     0 | 25  291    0  149    0
May 10 20:28:06 ubuntu dstat.sh[71185]: 10-05 20:28:06| 30   4  64   1   1|5869M  175M  205M 1636M| 515k  490k|   0  1385k|   0   190 |5097  8737 |0.99 1.56 1.50|1.0   0   0|   0     0 |   0     0 | 25  291    0  148    0
May 10 20:28:07 ubuntu dstat.sh[71185]: 10-05 20:28:07| 29   3  64   2   0|5869M  175M  205M 1636M| 606k  586k|   0  1829k|   0   259 |5590  9788 |0.99 1.55 1.50|3.0   0   0|   0     0 |   0     0 | 25  292    0  149    0
May 10 20:28:08 ubuntu dstat.sh[71185]: 10-05 20:28:08| 29   3  66   1   0|5870M  174M  206M 1636M| 601k  581k|   0   933k|   0   124 |3865  6322 |0.99 1.55 1.50|1.0   0   0|   0     0 |   0     0 | 25  292    0  147    0
May 10 20:28:09 ubuntu dstat.sh[71185]: 10-05 20:28:09| 29   3  65   2   0|5870M  173M  206M 1636M| 545k  529k|   0    10M|   0   421 |4811  6573 |0.99 1.55 1.50|1.0   0 2.0|   0     0 |   0     0 | 25  292    0  147    0
May 10 20:28:10 ubuntu dstat.sh[71185]: 10-05 20:28:10| 32   3  63   1   0|5871M  173M  206M 1636M| 721k  690k|   0   854k|   0   104 |4448  7646 |0.99 1.55 1.50|2.0   0   0|   0     0 |   0     0 | 25  291    0  144    0
May 10 20:28:11 ubuntu dstat.sh[71185]: 10-05 20:28:11| 30   3  63   2   1|5871M  172M  206M 1636M| 597k  561k|   0  1803k|   0   259 |5236  8901 |0.99 1.55 1.50|1.0   0   0|   0     0 |   0     0 | 25  292    0  145    0
May 10 20:28:12 ubuntu dstat.sh[71185]: 10-05 20:28:12| 29   3  66   1   0|5871M  172M  206M 1636M| 440k  411k|   0  1133k|   0   152 |3768  6103 |0.99 1.54 1.49|2.0   0   0|   0     0 |   0     0 | 25  292    0  145    0
May 10 20:28:13 ubuntu dstat.sh[71185]: 10-05 20:28:13| 35   3  61   1   0|5871M  172M  206M 1637M| 916k  811k|   0  1066k|   0   153 |4529  7670 |0.99 1.54 1.49|2.0   0   0|   0     0 |   0     0 | 25  292    0  145    0
May 10 20:28:14 ubuntu dstat.sh[71185]: 10-05 20:28:14| 32   2  63   0   0|5873M  170M  206M 1637M| 765k  642k|   0   790k|   0  60.8 |4150  6837 |0.99 1.54 1.49|3.0   0 1.0|   0     0 |   0     0 | 25  292    0  145    0
May 10 20:28:15 ubuntu dstat.sh[71185]: 10-05 20:28:15| 35   6  55   4   0|5874M  168M  206M 1637M| 986k  856k|   0  1898k|   0   240 |6979    13k|0.99 1.54 1.49|1.0   0   0|   0     0 |   0     0 | 25  291    0  147    0
May 10 20:28:16 ubuntu dstat.sh[71185]: 10-05 20:28:16| 46  10  41   2   1|5875M  166M  206M 1638M| 931k  813k|4101B 2051k|1.00   206 |5894    17k|0.99 1.54 1.49|1.0   0  49|   0     0 |   0     0 | 25  291    0  142    0
May 10 20:28:17 ubuntu dstat.sh[71185]: 10-05 20:28:17| 39   5  55   1   0|5880M  161M  206M 1638M| 967k  877k|   0  1017k|   0  94.1 |4755  8174 |0.99 1.53 1.49|2.0   0 8.0|   0     0 |   0     0 | 25  291    0  144    0
May 10 20:28:18 ubuntu dstat.sh[71185]: 10-05 20:28:18| 48  10  41   0   0|5893M  147M  206M 1639M| 530k  330k|   0  1108k|   0  61.0 |3882  5542 |0.99 1.53 1.49|4.0   0  38|   0     0 |   0     0 | 25  291    0  140    0
May 10 20:28:19 ubuntu dstat.sh[71185]: 10-05 20:28:19| 36  20  43   1   0|5904M  165M  205M 1613M|2575k  350k|2053k 1089k|59.1  74.1 |7611    11k|0.99 1.53 1.49|4.0   0  33|   0     0 |   0     0 | 26  291    0  140    0
May 10 20:28:20 ubuntu dstat.sh[71185]: 10-05 20:28:20| 37   6  50   5   0|5924M  144M  205M 1613M| 566k  409k|  17M  926k| 622   101 |8826    15k|0.99 1.53 1.49|3.0   0   0|   0     0 |   0     0 | 26  292    0  129    0
May 10 20:28:21 ubuntu dstat.sh[71185]: 10-05 20:28:21| 40   6  51   2   0|5980M  133M  205M 1571M| 506k  438k|2075k 1565k|69.9   200 |5137  8169 |0.99 1.53 1.49|4.0   0   0|   0     0 |   0     0 | 26  291    0  132    0
May 10 20:28:22 ubuntu dstat.sh[71185]: 10-05 20:28:22| 38   5  55   1   0|6002M  136M  199M 1552M| 365k  307k|  12k 1383k|2.00   171 |4399  7311 |0.99 1.53 1.49| 12   0 4.0|   0     0 |   0     0 | 26  292    0  130    0
May 10 20:28:23 ubuntu dstat.sh[71185]: 10-05 20:28:23| 35   8  54   1   0|5894M  243M  199M 1553M| 717k  677k| 227k 1519k|4.99   136 |5063  8775 |0.99 1.53 1.49|4.0   0  41|   0     0 |   0     0 | 25  291    0  133    0
May 10 20:28:24 ubuntu dstat.sh[71185]: 10-05 20:28:24| 32   5  61   1   1|5894M  243M  199M 1553M| 881k  778k|   0  1766k|   0   206 |5238  8982 |0.99 1.53 1.49|2.0   0 1.0|   0     0 |   0     0 | 25  292    0  134    0
May 10 20:28:25 ubuntu dstat.sh[71185]: 10-05 20:28:25| 35   7  54   3   0|5899M  238M  199M 1553M| 849k  823k|  12k 2582k|3.00   285 |5830  9946 |0.99 1.53 1.49|7.0   0  10|   0     0 |   0     0 | 25  293    0  132    0
May 10 20:28:26 ubuntu dstat.sh[71185]: 10-05 20:28:26| 37   5  57   0   0|5895M  241M  199M 1554M| 886k  746k|   0  1527k|   0   170 |4747  7981 |0.99 1.53 1.49|3.0   0 5.0|   0     0 |   0     0 | 25  292    0  132    0
May 10 20:28:27 ubuntu dstat.sh[71185]: 10-05 20:28:27| 38   5  55   1   0|5892M  245M  199M 1554M|1770k  504k|   0   649k|   0  44.1 |4101  5475 |0.99 1.52 1.49|1.0   0  15|   0     0 |   0     0 | 25  292    0  118    0
May 10 20:28:28 ubuntu dstat.sh[71185]: 10-05 20:28:28| 39  16  43   2   0|5910M  221M  199M 1559M| 937k  406k|4733k 1286k|72.9  89.9 |6401  9633 |0.99 1.52 1.49|1.0   0  59|   0     0 |   0     0 | 26  292    0  120    0
May 10 20:28:29 ubuntu dstat.sh[71185]: 10-05 20:28:29| 31  10  55   3   0|5924M  207M  199M 1559M| 445k  427k|8063k 1059k| 295  95.3 |7832    13k|0.99 1.52 1.49|2.0 1.0 2.0|   0     0 |   0     0 | 26  292    0  119    0
May 10 20:28:30 ubuntu dstat.sh[71185]: 10-05 20:28:30| 39   4  53   3   0|5969M  162M  199M 1559M| 741k  257k|  11M  575k| 398  44.9 |6155  9388 |0.99 1.52 1.49|4.0   0   0|   0     0 |   0     0 | 26  293    0  119    0
May 10 20:28:31 ubuntu dstat.sh[71185]: 10-05 20:28:31| 35   5  58   1   0|5997M  135M  199M 1558M| 279k  184k|   0  1038k|   0   150 |4188  6905 |0.99 1.52 1.49|1.0   0   0|   0     0 |   0     0 | 26  292    0  117    0
May 10 20:28:32 ubuntu dstat.sh[71185]: 10-05 20:28:32| 44   7  46   1   0|5900M  232M  199M 1557M| 666k  619k|   0  1553k|   0   189 |5368    12k|1.15 1.54 1.49|5.0   0  23|   0     0 |   0     0 | 25  292    0  119    0
May 10 20:28:33 ubuntu dstat.sh[71185]: 10-05 20:28:33| 37   5  56   1   0|5895M  237M  199M 1557M| 797k  748k|   0  1019k|   0   103 |4187  6982 |1.15 1.54 1.49|2.0   0  13|   0     0 |   0     0 | 25  292    0  119    0
May 10 20:28:34 ubuntu dstat.sh[71185]: 10-05 20:28:34| 22   3  73   1   1|5895M  237M  199M 1558M| 427k  410k|   0  1581k|   0   206 |4402  7420 |1.15 1.54 1.49|1.0   0   0|   0     0 |   0     0 | 25  293    0  119    0
May 10 20:28:35 ubuntu dstat.sh[71185]: 10-05 20:28:35| 29   2  66   1   0|5897M  235M  199M 1558M| 536k  519k|   0   909k|   0  92.1 |3313  5367 |1.15 1.54 1.49|1.0   0   0|   0     0 |   0     0 | 25  294    0  117    0
May 10 20:28:36 ubuntu dstat.sh[71185]: 10-05 20:28:36| 30   3  64   2   0|5887M  244M  199M 1558M| 538k  514k|   0  1247k|   0   151 |4040  6539 |1.15 1.54 1.49|2.0   0 1.0|   0     0 |   0     0 | 25  294    0  122    0
May 10 20:28:37 ubuntu dstat.sh[71185]: 10-05 20:28:37| 29   3  68   1   0|5887M  244M  199M 1558M| 649k  477k|   0   862k|   0  90.2 |3629  5200 |1.14 1.53 1.49|7.0   0   0|   0     0 |   0     0 | 25  294    0  121    0
May 10 20:28:38 ubuntu dstat.sh[71185]: 10-05 20:28:38| 28   4  66   1   0|5886M  245M  199M 1558M| 553k  524k|   0   803k|   0   101 |3755  5906 |1.14 1.53 1.49|3.0   0 1.0|   0     0 |   0     0 | 25  294    0  125    0
May 10 20:28:39 ubuntu dstat.sh[71185]: 10-05 20:28:39| 30   4  64   3   1|5886M  245M  199M 1559M| 550k  495k|   0  1572k|   0   218 |5278  9007 |1.14 1.53 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  293    0  124    0
May 10 20:28:40 ubuntu dstat.sh[71185]: 10-05 20:28:40| 27   4  64   2   0|5886M  244M  199M 1559M| 679k  545k|   0    10M|   0   563 |5770  9391 |1.14 1.53 1.49|5.0   0   0|   0     0 |   0     0 | 25  294    0  129    0
May 10 20:28:41 ubuntu dstat.sh[71185]: 10-05 20:28:41| 30   2  66   2   0|5886M  244M  199M 1559M| 546k  446k|   0  1601k|   0   211 |4463  7385 |1.14 1.53 1.49|1.0   0   0|   0     0 |   0     0 | 25  294    0  112    0
May 10 20:28:42 ubuntu dstat.sh[71185]: 10-05 20:28:42| 29   3  66   1   0|5886M  244M  199M 1559M| 593k  563k|   0  1305k|   0   164 |4024  6564 |1.21 1.54 1.49|3.0   0   0|   0     0 |   0     0 | 25  294    0  114    0
May 10 20:28:43 ubuntu dstat.sh[71185]: 10-05 20:28:43| 40   3  56   2   0|5889M  241M  199M 1559M| 814k  786k|   0  1288k|   0   139 |4178  7238 |1.21 1.54 1.49|2.0   0   0|   0     0 |   0     0 | 25  293    0  114    0
May 10 20:28:44 ubuntu dstat.sh[71185]: 10-05 20:28:44| 37   4  54   2   0|5889M  241M  200M 1560M| 790k  663k|   0  2170k|   0   268 |5805    10k|1.21 1.54 1.49|1.0   0   0|   0     0 |   0     0 | 25  294    0  117    0
May 10 20:28:45 ubuntu dstat.sh[71185]: 10-05 20:28:45| 29   2  68   1   1|5889M  240M  200M 1560M| 547k  532k|   0  1463k|   0   142 |3824  6480 |1.21 1.54 1.49|9.0   0   0|   0     0 |   0     0 | 25  294    0  112    0
May 10 20:28:46 ubuntu dstat.sh[71185]: 10-05 20:28:46| 31   3  63   1   0|5890M  240M  200M 1560M| 695k  678k|   0  1020k|   0   143 |4301  7125 |1.21 1.54 1.49|3.0   0   0|   0     0 |   0     0 | 25  294    0  113    0
May 10 20:28:47 ubuntu dstat.sh[71185]: 10-05 20:28:47| 39   2  57   1   0|5890M  239M  200M 1560M| 925k  898k|   0  1047k|   0   111 |4408  6868 |1.27 1.55 1.50|1.0   0   0|   0     0 |   0     0 | 25  294    0  112    0
May 10 20:28:48 ubuntu dstat.sh[71185]: 10-05 20:28:48| 34   6  58   1   0|5891M  239M  200M 1560M| 477k  448k|   0   811k|   0   101 |3680  5633 |1.27 1.55 1.50|1.0   0 2.0|   0     0 |   0     0 | 25  294    0  116    0
May 10 20:28:49 ubuntu dstat.sh[71185]: 10-05 20:28:49| 30   3  65   1   0|5891M  238M  200M 1560M| 668k  653k|   0   875k|   0   115 |3792  6175 |1.27 1.55 1.50|1.0   0 2.0|   0     0 |   0     0 | 25  294    0  104    0
May 10 20:28:50 ubuntu dstat.sh[71185]: 10-05 20:28:50| 28   4  66   1   0|5891M  238M  200M 1560M| 418k  389k|   0  3083k|   0   286 |3745  5646 |1.27 1.55 1.50|2.0   0 1.0|   0     0 |   0     0 | 25  294    0  108    0
May 10 20:28:51 ubuntu dstat.sh[71185]: 10-05 20:28:51| 29   2  65   2   1|5891M  238M  200M 1560M| 592k  530k|   0  1401k|   0   185 |5058  8673 |1.27 1.55 1.50|1.0   0   0|   0     0 |   0     0 | 25  293    0  107    0
May 10 20:28:52 ubuntu dstat.sh[71185]: 10-05 20:28:52| 26   4  66   1   0|5891M  238M  200M 1560M| 549k  517k|   0  1444k|   0   179 |5226  9069 |1.33 1.56 1.50|1.0   0   0|   0     0 |   0     0 | 25  294    0  109    0
May 10 20:28:53 ubuntu dstat.sh[71185]: 10-05 20:28:53| 32   3  64   2   0|5891M  238M  200M 1561M| 626k  589k|   0  1715k|   0   264 |4878  8743 |1.33 1.56 1.50|2.0   0   0|   0     0 |   0     0 | 25  294    0  108    0
May 10 20:28:54 ubuntu dstat.sh[71185]: 10-05 20:28:54| 28   3  66   1   0|5891M  237M  200M 1561M| 606k  585k|   0  1467k|   0   181 |4097  7172 |1.33 1.56 1.50|2.0   0   0|   0     0 |   0     0 | 25  294    0  110    0
May 10 20:28:55 ubuntu dstat.sh[71185]: 10-05 20:28:55| 39   4  58   1   0|5892M  237M  200M 1561M| 745k  730k|   0  1079k|   0   107 |3978  6915 |1.33 1.56 1.50|3.0   0   0|   0     0 |   0     0 | 25  293    0  107    0
May 10 20:28:56 ubuntu dstat.sh[71185]: 10-05 20:28:56| 29   3  61   3   0|5892M  236M  200M 1561M| 530k  514k|   0  1603k|   0   230 |5310  9723 |1.33 1.56 1.50|2.0   0   0|   0     0 |   0     0 | 25  294    0  107    0
May 10 20:28:57 ubuntu dstat.sh[71185]: 10-05 20:28:57| 30   3  66   1   0|5892M  236M  200M 1561M| 556k  527k|   0   965k|   0   137 |3957  6505 |1.30 1.55 1.50|2.0   0   0|   0     0 |   0     0 | 25  294    0  105    0
May 10 20:28:58 ubuntu dstat.sh[71185]: 10-05 20:28:58| 29   3  66   1   0|5891M  236M  200M 1561M| 637k  609k|   0  1248k|   0   191 |4116  7272 |1.30 1.55 1.50|3.0   0   0|   0     0 |   0     0 | 25  294    0  107    0
May 10 20:28:59 ubuntu dstat.sh[71185]: 10-05 20:28:59| 33   3  63   1   0|5892M  236M  200M 1561M| 621k  607k|   0   988k|   0   116 |3691  6356 |1.30 1.55 1.50|1.0   0 3.0|   0     0 |   0     0 | 25  293    0  105    0
May 10 20:29:00 ubuntu dstat.sh[71185]: 10-05 20:29:00| 29   2  68   0   0|5893M  234M  200M 1561M| 565k  530k|   0   521k|   0  47.7 |3010  4833 |1.30 1.55 1.50|6.0   0 1.0|   0     0 |   0     0 | 25  294    0  106    0
May 10 20:29:01 ubuntu dstat.sh[71185]: 10-05 20:29:01| 30   3  65   1   0|5893M  234M  200M 1561M| 524k  493k|   0   938k|   0   117 |3736  6070 |1.30 1.55 1.50|2.0   0   0|   0     0 |   0     0 | 25  294    0  105    0
May 10 20:29:02 ubuntu dstat.sh[71185]: 10-05 20:29:02| 30   3  65   1   0|5893M  234M  200M 1562M| 629k  597k|   0   909k|   0   117 |3932  6354 |1.52 1.59 1.51|1.0   0 1.0|   0     0 |   0     0 | 25  294    0  108    0
May 10 20:29:03 ubuntu dstat.sh[71185]: 10-05 20:29:03| 29   2  67   1   1|5893M  234M  200M 1562M| 446k  409k|   0   858k|   0   105 |3415  5366 |1.52 1.59 1.51|1.0   0   0|   0     0 |   0     0 | 25  294    0  104    0
May 10 20:29:04 ubuntu dstat.sh[71185]: 10-05 20:29:04| 29   3  65   2   0|5893M  234M  200M 1562M| 587k  563k|   0  1599k|   0   220 |5361  9268 |1.52 1.59 1.51|2.0   0   0|   0     0 |   0     0 | 25  294    0  109    0
May 10 20:29:05 ubuntu dstat.sh[71185]: 10-05 20:29:05| 28   3  64   2   0|5893M  234M  200M 1562M| 533k  517k|   0  1647k|   0   226 |5316  9273 |1.52 1.59 1.51|3.0   0   0|   0     0 |   0     0 | 25  294    0  110    0
May 10 20:29:06 ubuntu dstat.sh[71185]: 10-05 20:29:06| 30   3  65   2   0|5893M  234M  200M 1562M| 557k  534k|   0  1173k|   0   173 |4176  6970 |1.52 1.59 1.51|2.0   0   0|   0     0 |   0     0 | 25  294    0  111    0
May 10 20:29:07 ubuntu dstat.sh[71185]: 10-05 20:29:07| 30   2  65   1   0|5893M  234M  200M 1562M| 683k  659k|   0  1235k|   0   186 |4375  7818 |2.28 1.74 1.56|3.0   0   0|   0     0 |   0     0 | 25  294    0  113    0
May 10 20:29:08 ubuntu dstat.sh[71185]: 10-05 20:29:08| 41   5  54   1   1|5893M  233M  200M 1562M| 818k  793k|   0  1041k|   0   127 |4723  8110 |2.28 1.74 1.56|3.0   0   0|   0     0 |   0     0 | 25  293    0  111    0
May 10 20:29:09 ubuntu dstat.sh[71185]: 10-05 20:29:09| 30   4  62   2   0|5893M  233M  200M 1563M| 515k  496k|   0  1619k|   0   237 |5007  8756 |2.28 1.74 1.56|3.0   0 2.0|   0     0 |   0     0 | 25  294    0  112    0
May 10 20:29:10 ubuntu dstat.sh[71185]: 10-05 20:29:10| 27   2  67   1   0|5893M  233M  200M 1563M| 410k  385k|   0  8412k|   0   433 |3787  5615 |2.28 1.74 1.56|1.0   0   0|   0     0 |   0     0 | 25  294    0  111    0
May 10 20:29:11 ubuntu dstat.sh[71185]: 10-05 20:29:11| 29   2  66   1   0|5893M  233M  200M 1563M| 560k  532k|   0   928k|   0   115 |3904  6332 |2.28 1.74 1.56|3.0   0   0|   0     0 |   0     0 | 25  294    0  112    0
May 10 20:29:12 ubuntu dstat.sh[71185]: 10-05 20:29:12| 33   3  63   1   0|5894M  232M  200M 1563M| 610k  580k|   0   882k|   0   102 |3703  6007 |2.26 1.75 1.56|4.0   0   0|   0     0 |   0     0 | 25  293    0  111    0
May 10 20:29:13 ubuntu dstat.sh[71185]: 10-05 20:29:13| 22   3  72   2   0|5895M  231M  200M 1563M| 463k  429k|   0  1412k|   0   182 |4562  7745 |2.26 1.75 1.56|  0   0   0|   0     0 |   0     0 | 25  292    0  112    0
May 10 20:29:14 ubuntu dstat.sh[71185]: 10-05 20:29:14| 13   3  80   1   1|5895M  231M  200M 1563M| 300k  280k|   0   768k|   0  96.0 |3194  5299 |2.26 1.75 1.56|1.0   0   0|   0     0 |   0     0 | 25  296    0  116    0
May 10 20:29:15 ubuntu dstat.sh[71185]: 10-05 20:29:15| 14   2  80   2   0|5895M  230M  200M 1563M| 259k  243k|   0  1223k|   0   128 |3352  5861 |2.26 1.75 1.56|1.0   0   0|   0     0 |   0     0 | 25  292    0  124    0
May 10 20:29:16 ubuntu dstat.sh[71185]: 10-05 20:29:16| 25   5  67   1   0|5897M  228M  200M 1563M| 507k  484k|   0  1282k|   0   170 |5257    12k|2.26 1.75 1.56|  0   0  34|   0     0 |   0     0 | 25  292    0  131    0
May 10 20:29:17 ubuntu dstat.sh[71185]: 10-05 20:29:17| 11   3  85   0   0|5897M  228M  200M 1564M| 194k  169k|   0   352k|   0  26.0 |3590  6315 |2.08 1.72 1.56|1.0   0   0|   0     0 |   0     0 | 25  293    0  131    0
May 10 20:29:18 ubuntu dstat.sh[71185]: 10-05 20:29:18| 31   6  61   1   0|5905M  219M  200M 1564M| 682k  652k|   0   908k|   0   118 |3920  6335 |2.08 1.72 1.56|1.0   0 5.0|   0     0 |   0     0 | 25  294    0  130    0
May 10 20:29:19 ubuntu dstat.sh[71185]: 10-05 20:29:19| 31   4  64   1   1|5905M  219M  200M 1564M| 495k  483k|   0  1080k|   0   138 |4223  6859 |2.08 1.72 1.56|1.0   0 2.0|   0     0 |   0     0 | 25  294    0  133    0
May 10 20:29:20 ubuntu dstat.sh[71185]: 10-05 20:29:20| 32   3  64   0   0|5898M  226M  200M 1564M| 537k  504k|   0   608k|   0  68.9 |3267  5084 |2.08 1.72 1.56|4.0   0   0|   0     0 |   0     0 | 25  294    0  134    0
May 10 20:29:21 ubuntu dstat.sh[71185]: 10-05 20:29:21| 28   3  65   2   0|5898M  226M  200M 1564M| 520k  476k|  52k  974k|3.01   109 |3825  6125 |2.08 1.72 1.56|1.0   0 1.0|   0     0 |   0     0 | 25  294    0  139    0
May 10 20:29:22 ubuntu dstat.sh[71185]: 10-05 20:29:22| 28   4  65   2   0|5898M  226M  200M 1564M| 479k  439k|   0  1410k|   0   203 |5130  8876 |2.07 1.72 1.56|1.0   0   0|   0     0 |   0     0 | 25  293    0  139    0
