-- Logs begin at Mon 2022-07-04 08:35:34 UTC, end at Mon 2022-07-04 10:08:35 UTC. --
Jul 04 09:32:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 04 09:32:49 ubuntu dstat.sh[86284]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 04 09:32:49 ubuntu dstat.sh[86284]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 04 10:06:27 ubuntu dstat.sh[86284]: 04-07 10:06:27| 31   4  58   6   0|5706M 1053M  108M 1070M| 638k  629k|   0    10M|   0   920 |6359  8568 |2.01 1.54 1.41|1.0 1.0   0|   0     0 |   0     0 | 25  440    0  139   12
Jul 04 10:06:28 ubuntu dstat.sh[86284]: 04-07 10:06:28| 30   3  64   3   0|5706M 1053M  108M 1070M| 573k  567k|   0  1660k|   0   244 |5190  8868 |2.01 1.54 1.41|2.0   0   0|   0     0 |   0     0 | 25  441    0  141   12
Jul 04 10:06:29 ubuntu dstat.sh[86284]: 04-07 10:06:29| 29   2  67   1   1|5706M 1053M  108M 1070M| 411k  400k|   0  1032k|   0   144 |3427  5463 |2.49 1.65 1.45|  0 1.0   0|   0     0 |   0     0 | 25  441    0  141   12
Jul 04 10:06:30 ubuntu dstat.sh[86284]: 04-07 10:06:30| 30   2  65   1   0|5706M 1053M  108M 1070M| 571k  561k|   0  1400k|   0   177 |4296  7104 |2.49 1.65 1.45|2.0   0   0|   0     0 |   0     0 | 25  441    0  142   12
Jul 04 10:06:31 ubuntu dstat.sh[86284]: 04-07 10:06:31| 33   4  60   1   0|5707M 1052M  108M 1070M| 697k  685k|   0  1021k|   0   128 |4435  7423 |2.49 1.65 1.45|1.0 1.0 2.0|   0     0 |   0     0 | 25  441    0  141   12
Jul 04 10:06:32 ubuntu dstat.sh[86284]: 04-07 10:06:32| 27   7  63   3   0|5708M 1050M  108M 1071M| 315k  307k|  60k 2307k|15.0   301 |5603    12k|2.49 1.65 1.45|1.0   0  34|   0     0 |   0     0 | 25  439    0  144   12
Jul 04 10:06:33 ubuntu dstat.sh[86284]: 04-07 10:06:33| 18   2  76   0   0|5708M 1050M  108M 1071M| 402k  390k|   0   468k|   0  46.0 |3215  5139 |2.49 1.65 1.45|1.0   0   0|   0     0 |   0     0 | 25  440    0  143   12
Jul 04 10:06:34 ubuntu dstat.sh[86284]: 04-07 10:06:34| 28   4  63   3   0|5708M 1050M  108M 1071M| 622k  610k|   0  1931k|   0   249 |5441  9624 |2.53 1.67 1.46|1.0   0   0|   0     0 |   0     0 | 25  439    0  144   12
Jul 04 10:06:35 ubuntu dstat.sh[86284]: 04-07 10:06:35| 42   4  50   2   0|5709M 1048M  108M 1071M| 913k  887k| 104k 1882k|3.00   239 |5588  9481 |2.53 1.67 1.46|1.0   0 9.0|   0     0 |   0     0 | 25  441    0  145   12
Jul 04 10:06:36 ubuntu dstat.sh[86284]: 04-07 10:06:36| 44   5  50   1   1|5709M 1049M  108M 1072M| 982k  958k|   0  1913k|   0   235 |5815  9773 |2.53 1.67 1.46|1.0   0 4.0|   0     0 |   0     0 | 25  439    0  145   12
Jul 04 10:06:37 ubuntu dstat.sh[86284]: 04-07 10:06:37| 18   2  77   1   0|5709M 1048M  108M 1072M| 337k  326k|4092B  755k|1.00  63.9 |2936  4733 |2.53 1.67 1.46|1.0   0 2.0|   0     0 |   0     0 | 25  439    0  134   12
Jul 04 10:06:38 ubuntu dstat.sh[86284]: 04-07 10:06:38|  7   2  90   0   0|5708M 1049M  108M 1072M|  49k   42k|   0   560k|   0  39.0 |2196  3657 |2.53 1.67 1.46|1.0   0 6.0|   0     0 |   0     0 | 25  441    0  134   12
Jul 04 10:06:39 ubuntu dstat.sh[86284]: 04-07 10:06:39| 10   5  82   1   0|5714M 1043M  108M 1072M|1220k  113k|   0   260k|52.0  16.0 |3866  5061 |2.33 1.64 1.45|  0   0  46|   0     0 |   0     0 | 25  440    0  134   12
Jul 04 10:06:40 ubuntu dstat.sh[86284]: 04-07 10:06:40| 29   3  66   3   0|5714M 1043M  108M 1072M|1482k 4437k|1100k 3451k|65.1  45.1 |4403  4851 |2.33 1.64 1.45|4.0 1.0 8.0|   0     0 |   0     0 | 25  440    0  134   12
Jul 04 10:06:41 ubuntu dstat.sh[86284]: 04-07 10:06:41| 29   3  60   5   0|5716M 1040M  108M 1072M|1468k   14M|1036k   14M|47.8  68.7 |6185  4871 |2.33 1.64 1.45|1.0   0 4.0|   0     0 |   0     0 | 25  440    0  129   12
Jul 04 10:06:42 ubuntu dstat.sh[86284]: 04-07 10:06:42| 32   1  66   0   0|5716M 1040M  108M 1072M| 123k  112k|   0   361k|   0  37.1 |2392  3646 |2.33 1.64 1.45|1.0   0   0|   0     0 |   0     0 | 25  440    0  129   12
Jul 04 10:06:43 ubuntu dstat.sh[86284]: 04-07 10:06:43| 30   4  65   1   0|5719M 1038M  108M 1072M| 329k  355k|  91k 1031k|26.0  51.1 |3140  4834 |2.33 1.64 1.45|3.0   0  13|   0     0 |   0     0 | 25  440    0  123   12
Jul 04 10:06:44 ubuntu dstat.sh[86284]: 04-07 10:06:44| 35   7  55   1   0|5725M 1031M  108M 1072M| 223k  215k|  16k 1013k|2.97  97.0 |3211  5014 |2.30 1.65 1.45|3.0   0  33|   0     0 |   0     0 | 25  440    0  123   12
Jul 04 10:06:45 ubuntu dstat.sh[86284]: 04-07 10:06:45| 39   7  52   1   0|5722M 1034M  108M 1073M| 243k  227k|5175B  752k|2.02  82.9 |3915  6228 |2.30 1.65 1.45|1.0   0  23|   0     0 |   0     0 | 25  440    0  119   12
Jul 04 10:06:46 ubuntu dstat.sh[86284]: 04-07 10:06:46| 25   8  65   0   0|5731M 1025M  108M 1073M| 255k  106k| 129k  160k|3.00  8.00 |3799  5927 |2.30 1.65 1.45|1.0   0 3.0|   0     0 |   0     0 | 26  440    0  119   12
Jul 04 10:06:47 ubuntu dstat.sh[86284]: 04-07 10:06:47| 27   7  64   1   0|5737M 1018M  108M 1073M| 453k  447k|1025B  845k|1.00   112 |4613  8472 |2.30 1.65 1.45|  0   0   0|   0     0 |   0     0 | 26  440    0  116   11
Jul 04 10:06:48 ubuntu dstat.sh[86284]: 04-07 10:06:48| 27   4  66   1   0|5722M 1034M  108M 1073M| 625k  616k|   0   784k|   0  92.0 |3882  6926 |2.30 1.65 1.45|3.0   0  25|   0     0 |   0     0 | 25  440    0  117   11
Jul 04 10:06:49 ubuntu dstat.sh[86284]: 04-07 10:06:49| 48  15  34   1   0|5723M 1032M  108M 1074M|1051k  951k|   0  1708k|       127 |6689    12k|2.52 1.70 1.47|3.0   0  74|   0     0 |   0     0 | 25  439    0  117   11
Jul 04 10:06:50 ubuntu dstat.sh[86284]: 04-07 10:06:50| 22   2  74   0   0|5723M 1032M  108M 1074M| 363k  341k|   0   854k|   0   106 |4026  6341 |2.52 1.70 1.47|  0   0   0|   0     0 |   0     0 | 25  441    0  117   11
Jul 04 10:06:51 ubuntu dstat.sh[86284]: 04-07 10:06:51| 17   3  78   2   0|5723M 1032M  108M 1074M| 359k  350k|   0  1037k|   0   130 |4008  6852 |2.52 1.70 1.47|1.0   0 2.0|   0     0 |   0     0 | 25  439    0  116   11
Jul 04 10:06:52 ubuntu dstat.sh[86284]: 04-07 10:06:52| 18   5  76   2   0|5725M 1028M  108M 1075M| 257k  224k|   0  1152k|   0   132 |4213  6639 |2.52 1.70 1.47|3.0   0 3.0|   0     0 |   0     0 | 25  439    0  116   11
Jul 04 10:06:53 ubuntu dstat.sh[86284]: 04-07 10:06:53| 18   3  75   1   0|5723M 1030M  108M 1075M| 400k  384k|4098B 1017k|1.00   132 |3904  6558 |2.52 1.70 1.47|2.0   0   0|   0     0 |   0     0 | 25  440    0  122   11
Jul 04 10:06:54 ubuntu dstat.sh[86284]: 04-07 10:06:54| 26   7  65   1   0|5747M  991M  108M 1090M|  33M   33M|   0    16M|   0   109 |3607  7141 |2.40 1.69 1.47|1.0   0 4.0|   0     0 |   0     0 | 25  439    0  136   11
Jul 04 10:06:55 ubuntu dstat.sh[86284]: 04-07 10:06:55| 24   7  66   1   0|5718M 1020M  108M 1090M| 130k  118k|   0   653k|   0  65.1 |3350  5101 |2.40 1.69 1.47|  0   0  17|   0     0 |   0     0 | 25  440    0  133   11
Jul 04 10:06:56 ubuntu dstat.sh[86284]: 04-07 10:06:56| 12   2  84   0   0|5719M 1019M  108M 1091M|  88k   68k|   0   311k|   0  19.0 |2836  4101 |2.40 1.69 1.47|2.0   0 4.0|   0     0 |   0     0 | 25  439    0  133   11
Jul 04 10:06:57 ubuntu dstat.sh[86284]: 04-07 10:06:57|  6   3  90   0   0|5719M 1018M  108M 1091M|  55k   45k|   0   521k|   0  49.1 |2483  4025 |2.40 1.69 1.47|1.0   0 4.0|   0     0 |   0     0 | 25  439    0  126   11
Jul 04 10:06:58 ubuntu dstat.sh[86284]: 04-07 10:06:58|  7   1  86   3   0|5718M 1019M  108M 1091M|  58k   48k|   0    10M|   0   886 |4033  3939 |2.40 1.69 1.47|  0   0 4.0|   0     0 |   0     0 | 25  440    0  126   11
Jul 04 10:06:59 ubuntu dstat.sh[86284]: 04-07 10:06:59|  8   6  84   1   0|5724M 1013M  108M 1091M|1197k   71k|   0   260k|52.0  17.0 |3621  5243 |2.20 1.66 1.46|2.0   0  45|   0     0 |   0     0 | 25  440    0  123   11
Jul 04 10:07:00 ubuntu dstat.sh[86284]: 04-07 10:07:00| 24   6  68   1   0|5740M  997M  108M 1091M| 116k   88k|  16k  592k|1.00  61.0 |2864  4548 |2.20 1.66 1.46|2.0   0 8.0|   0     0 |   0     0 | 25  440    0  126   11
Jul 04 10:07:01 ubuntu dstat.sh[86284]: 04-07 10:07:01| 29   8  63   1   0|5736M 1001M  108M 1091M|1193k   74k|1056k  480k|51.0  46.0 |3463  4348 |2.20 1.66 1.46|3.0   0  16|   0     0 |   0     0 | 25  440    0  126   11
Jul 04 10:07:02 ubuntu dstat.sh[86284]: 04-07 10:07:02| 25  10  53   8   0|5717M 1019M  108M 1091M|4043k   18M|3530k 1042M| 193   465 |  14k   11k|2.20 1.66 1.46|1.0   0  59|   0     0 |   0     0 | 25  440    0  124   11
Jul 04 10:07:03 ubuntu dstat.sh[86284]: 04-07 10:07:03| 15   4  77   1   0|5718M 1018M  108M 1092M|  95k   69k|  48k  484k|           |3282  5017 |2.20 1.66 1.46|1.0 1.0  22|   0     0 |   0     0 | 25  440    0  125   11
Jul 04 10:07:04 ubuntu dstat.sh[86284]: 04-07 10:07:04| 14   3  79   3   0|5718M 1033M  108M 1077M| 200k  192k| 876k  792k|41.0  76.0 |3370  6131 |2.03 1.64 1.45|1.0   0   0|   0     0 |   0     0 | 25  439    0  122   11
Jul 04 10:07:05 ubuntu dstat.sh[86284]: 04-07 10:07:05| 17   4  75   2   0|5719M 1032M  108M 1077M| 346k  327k|   0   836k|   0   108 |3638  6152 |2.03 1.64 1.45|1.0   0   0|   0     0 |   0     0 | 25  440    0  137   11
Jul 04 10:07:06 ubuntu dstat.sh[86284]: 04-07 10:07:06| 24   7  65   2   0|5727M 1008M  108M 1093M|  33M   33M|   0    17M|   0   155 |4206  7620 |2.03 1.64 1.45|1.0   0 2.0|   0     0 |   0     0 | 25  439    0  142   11
Jul 04 10:07:07 ubuntu dstat.sh[86284]: 04-07 10:07:07| 25   6  69   1   0|5714M 1021M  108M 1093M| 100k   93k|   0   412k|   0  40.0 |2553  4180 |2.03 1.64 1.45|  0   0 8.0|   0     0 |   0     0 | 25  440    0  144   11
Jul 04 10:07:08 ubuntu dstat.sh[86284]: 04-07 10:07:08| 15   4  79   1   0|5713M 1022M  108M 1093M| 117k   94k|   0  2279k|   0   332 |3641  5284 |2.03 1.64 1.45|  0   0 9.0|   0     0 |   0     0 | 25  440    0  139   11
Jul 04 10:07:09 ubuntu dstat.sh[86284]: 04-07 10:07:09|  8   2  89   0   0|5714M 1021M  108M 1094M|  60k   43k|   0   252k|   0  10.0 |2101  3322 |1.86 1.61 1.45|  0   0 4.0|   0     0 |   0     0 | 25  439    0  139   11
Jul 04 10:07:10 ubuntu dstat.sh[86284]: 04-07 10:07:10|  7   2  88   1   0|5713M 1021M  108M 1094M|  56k   49k|   0   436k|   0  51.0 |2680  4948 |1.86 1.61 1.45|  0   0 8.0|   0     0 |   0     0 | 25  440    0  132   11
Jul 04 10:07:11 ubuntu dstat.sh[86284]: 04-07 10:07:11|  9   5  84   1   0|5717M 1018M  108M 1094M|1204k   89k|   0   316k|52.0  24.0 |4148  5638 |1.86 1.61 1.45|  0   0  46|   0     0 |   0     0 | 25  440    0  137   11
Jul 04 10:07:12 ubuntu dstat.sh[86284]: 04-07 10:07:12| 26   5  69   0   0|5737M  997M  108M 1094M| 327k  304k|  16k  441k|1.00  44.1 |3936  7600 |1.86 1.61 1.45|2.0   0 4.0|   0     0 |   0     0 | 25  440    0  130   11
Jul 04 10:07:13 ubuntu dstat.sh[86284]: 04-07 10:07:13| 24   5  69   0   0|5736M  998M  108M 1094M|  42k   36k|   0   152k|   0  8.98 |2069  3215 |1.86 1.61 1.45|1.0   0 9.0|   0     0 |   0     0 | 25  440    0  130   11
Jul 04 10:07:14 ubuntu dstat.sh[86284]: 04-07 10:07:14| 23   9  59   8   0|5730M 1004M  108M 1094M|5074k   18M|4358k 1040M| 210   300 |  12k 7943 |1.80 1.60 1.44|5.0   0  42|   0     0 |   0     0 | 25  440    0  127   11
Jul 04 10:07:15 ubuntu dstat.sh[86284]: 04-07 10:07:15| 23   7  68   1   0|5718M 1015M  108M 1094M| 132k   70k|   0   408k|           |3460  6113 |1.80 1.60 1.44|  0   0  51|   0     0 |   0     0 | 25  440    0  128   11
Jul 04 10:07:16 ubuntu dstat.sh[86284]: 04-07 10:07:16| 18   2  77   2   1|5720M 1030M  108M 1079M| 247k  220k|   0   896k|   0   123 |3624  5346 |1.80 1.60 1.44|1.0   0   0|   0     0 |   0     0 | 25  440    0  125   11
Jul 04 10:07:17 ubuntu dstat.sh[86284]: 04-07 10:07:17| 30   2  65   3   0|5720M 1030M  108M 1079M| 522k  515k|   0  1154k|   0   158 |4091  6957 |1.80 1.60 1.44|1.0   0   0|   0     0 |   0     0 | 25  439    0  126   11
Jul 04 10:07:18 ubuntu dstat.sh[86284]: 04-07 10:07:18| 45   4  49   2   0|5716M 1034M  108M 1079M| 918k  909k|   0  1986k|   0   273 |5546  9483 |1.80 1.60 1.44|3.0 1.0 9.0|   0     0 |   0     0 | 25  441    0  124   11
Jul 04 10:07:19 ubuntu dstat.sh[86284]: 04-07 10:07:19| 40   3  53   2   0|5715M 1034M  108M 1079M| 815k  790k|   0  1158k|   0   141 |4934  7885 |1.89 1.62 1.45|3.0   0   0|   0     0 |   0     0 | 25  442    0  124   11
Jul 04 10:07:20 ubuntu dstat.sh[86284]: 04-07 10:07:20| 24   3  70   1   0|5714M 1034M  108M 1080M| 537k  524k|   0  1358k|   0   152 |4012  6795 |1.89 1.62 1.45|1.0   0 4.0|   0     0 |   0     0 | 25  439    0  118   11
Jul 04 10:07:21 ubuntu dstat.sh[86284]: 04-07 10:07:21| 12   3  83   1   0|5715M 1034M  108M 1080M| 123k  118k|   0   353k|   0  38.1 |2788  4642 |1.89 1.62 1.45|  0   0  10|   0     0 |   0     0 | 25  440    0  118   11
Jul 04 10:07:22 ubuntu dstat.sh[86284]: 04-07 10:07:22| 12   7  77   2   0|5721M 1027M  108M 1080M|2624k  187k|   0   428k| 113  40.0 |5514  7379 |1.89 1.62 1.45|  0   0  75|   0     0 |   0     0 | 25  440    0  113   11
Jul 04 10:07:23 ubuntu dstat.sh[86284]: 04-07 10:07:23| 19   4  75   1   0|5724M 1024M  108M 1080M| 224k  215k|   0   388k|   0  25.0 |2597  4184 |1.89 1.62 1.45|1.0   0  11|   0     0 |   0     0 | 25  440    0  115   11
Jul 04 10:07:24 ubuntu dstat.sh[86284]: 04-07 10:07:24| 38  10  49   0   0|5733M 1015M  108M 1080M| 337k  321k|8115B  876k|1.98  53.5 |3616  6203 |2.22 1.69 1.48|4.0   0  46|   0     0 |   0     0 | 25  440    0  106   11
Jul 04 10:07:25 ubuntu dstat.sh[86284]: 04-07 10:07:25| 32  13  54   0   0|5758M  990M  108M 1080M|1041k  365k| 634k  646k|24.2  52.5 |6549    11k|2.22 1.69 1.48|4.0 1.0  12|   0     0 |   0     0 | 26  440    0  106   11
Jul 04 10:07:26 ubuntu dstat.sh[86284]: 04-07 10:07:26| 33   4  56   1   0|5791M  956M  108M 1081M|  22M  625k|  20M  634k| 666  85.2 |  15k   13k|2.22 1.69 1.48|3.0   0   0|   0     0 |   0     0 | 26  441    0  104   11
Jul 04 10:07:27 ubuntu dstat.sh[86284]: 04-07 10:07:27| 51   5  40   3   0|5838M  908M  108M 1082M| 697k  684k|1208k 1860k|19.0   245 |5598  9061 |2.22 1.69 1.48|3.0 1.0   0|   0     0 |   0     0 | 26  445    0  106   11
Jul 04 10:07:28 ubuntu dstat.sh[86284]: 04-07 10:07:28| 50   6  40   1   0|5868M  878M  108M 1082M| 649k  633k|   0  1235k|   0   139 |6761    14k|2.22 1.69 1.48|5.0   0  20|   0     0 |   0     0 | 26  447    0  102   11
Jul 04 10:07:29 ubuntu dstat.sh[86284]: 04-07 10:07:29| 51   5  40   3   0|5857M  889M  108M 1082M| 619k  610k|  12k   11M|2.99   920 |7250  9864 |2.36 1.73 1.49|6.0   0   0|   0     0 |   0     0 | 26  443    0  115   11
Jul 04 10:07:30 ubuntu dstat.sh[86284]: 04-07 10:07:30| 53   3  41   1   0|5858M  887M  108M 1083M| 517k  507k|   0   875k|   0   100 |4187  7050 |2.36 1.73 1.49|3.0   0   0|   0     0 |   0     0 | 26  442    0  115   11
Jul 04 10:07:31 ubuntu dstat.sh[86284]: 04-07 10:07:31| 60   4  32   4   0|5858M  887M  108M 1083M|1138k 1129k|   0  2540k|   0   352 |7585    12k|2.36 1.73 1.49|4.0   0 2.0|   0     0 |   0     0 | 26  442    0  118   11
Jul 04 10:07:32 ubuntu dstat.sh[86284]: 04-07 10:07:32| 68   7  24   1   0|5860M  885M  108M 1083M| 639k  632k|  92k 2400k|23.0   376 |7385    16k|2.36 1.73 1.49|3.0   0  34|   0     0 |   0     0 | 26  443    0  115   11
Jul 04 10:07:33 ubuntu dstat.sh[86284]: 04-07 10:07:33| 55   1  42   0   0|5858M  886M  108M 1083M| 630k  621k|   0   974k|   0  87.8 |5942  7053 |2.36 1.73 1.49|1.0   0   0|   0     0 |   0     0 | 26  442    0  115   11
Jul 04 10:07:34 ubuntu dstat.sh[86284]: 04-07 10:07:34| 30   1  65   0   0|5872M  872M  108M 1083M| 157k  107k|  40k  604k|10.0  28.0 |2948  5291 |2.25 1.72 1.49|3.0   0   0|   0     0 |   0     0 | 26  442    0  114   11
Jul 04 10:07:35 ubuntu dstat.sh[86284]: 04-07 10:07:35| 46   4  48   1   0|5869M  875M  108M 1083M|1735k  400k|1291k  984k| 105   104 |8133  8426 |2.25 1.72 1.49|2.0   0  10|   0     0 |   0     0 | 26  446    0  120   11
Jul 04 10:07:36 ubuntu dstat.sh[86284]: 04-07 10:07:36| 44   5  45   2   1|5873M  869M  110M 1084M|2777k 5877k|1056k 6337k| 118   206 |9578    10k|2.25 1.72 1.49|3.0   0  38|   0     0 |   0     0 | 26  444    0  114   11
Jul 04 10:07:37 ubuntu dstat.sh[86284]: 04-07 10:07:37| 38   6  54   1   0|5877M  866M  109M 1084M|1704k   11M|1217k   10M|56.1   253 |9008  7952 |2.25 1.72 1.49|2.0 1.0  45|   0     0 |   0     0 | 26  444    0  116   11
Jul 04 10:07:38 ubuntu dstat.sh[86284]: 04-07 10:07:38| 52   5  41   0   0|5879M  864M  109M 1084M| 310k  251k| 146k  686k|22.9  45.7 |3566  5434 |2.25 1.72 1.49|5.0   0  22|   0     0 |   0     0 | 26  444    0  116   11
Jul 04 10:07:39 ubuntu dstat.sh[86284]: 04-07 10:07:39| 58  12  30   1   0|5894M  848M  109M 1084M| 421k  355k|  51k 2540k|13.1   312 |6082    10k|2.23 1.73 1.49|5.0   0  22|   0     0 |   0     0 | 27  445    0  116   11
Jul 04 10:07:40 ubuntu dstat.sh[86284]: 04-07 10:07:40| 54   7  38   1   0|5912M  831M  109M 1084M|  17M  672k|  15M  929k| 493   118 |  15k   13k|2.23 1.73 1.49|4.0   0   0|   0     0 |   0     0 | 27  444    0  116   11
Jul 04 10:07:41 ubuntu dstat.sh[86284]: 04-07 10:07:41| 65   9  23   1   0|5887M  855M  109M 1085M|8419k  896k|7348k 1337k| 254   161 |9852    11k|2.23 1.73 1.49|2.0   0  21|   0     0 |   0     0 | 26  444    0  122   11
Jul 04 10:07:42 ubuntu dstat.sh[86284]: 04-07 10:07:42| 54   9  34   1   0|5885M  857M  109M 1085M|2980k  585k|2054B  955k|       104 |6974    10k|2.23 1.73 1.49|7.0   0  69|   0     0 |   0     0 | 26  446    0  118   11
Jul 04 10:07:43 ubuntu dstat.sh[86284]: 04-07 10:07:43| 49   4  43   1   0|5889M  853M  109M 1085M| 639k  686k|1023B 1334k|1.00   168 |5654  9285 |2.23 1.73 1.49|3.0 1.0 6.0|   0     0 |   0     0 | 26  444    0  120   11
Jul 04 10:07:44 ubuntu dstat.sh[86284]: 04-07 10:07:44| 30   3  63   3   0|5887M  854M  110M 1085M| 109k   96k| 657k  637k|27.0  57.1 |4890  5719 |2.13 1.71 1.49|3.0   0   0|   0     0 |   0     0 | 26  445    0  126   10
Jul 04 10:07:45 ubuntu dstat.sh[86284]: 04-07 10:07:45| 35   2  60   1   0|5887M  853M  110M 1086M| 257k  249k|   0  1851k|   0   107 |4598  6494 |2.13 1.71 1.49|1.0   0   0|   0     0 |   0     0 | 26  444    0  132   10
Jul 04 10:07:46 ubuntu dstat.sh[86284]: 04-07 10:07:46| 49  14  35   2   0|5749M  993M  109M 1086M|3019k  692k|2254k 1288k| 107   136 |6867    10k|2.13 1.71 1.49| 15   0  55|   0     0 |   0     0 | 25  444    0  134   10
Jul 04 10:07:47 ubuntu dstat.sh[86284]: 04-07 10:07:47| 46  13  37   1   0|5739M 1002M  109M 1086M|1025k  966k|   0  1762k|           |6920    13k|2.13 1.71 1.49|1.0   0  70|   0     0 |   0     0 | 25  445    0  136   10
Jul 04 10:07:48 ubuntu dstat.sh[86284]: 04-07 10:07:48| 23   3  72   1   0|5739M 1002M  109M 1086M| 460k  441k|   0  1130k|   0   148 |4028  6747 |2.13 1.71 1.49|3.0   0   0|   0     0 |   0     0 | 25  443    0  136   10
Jul 04 10:07:49 ubuntu dstat.sh[86284]: 04-07 10:07:49| 14   3  81   1   0|5739M 1001M  109M 1087M| 238k  221k|   0   837k|   0   109 |3526  6153 |1.96 1.68 1.48|1.0   0   0|   0     0 |   0     0 | 25  446    0  136   10
Jul 04 10:07:50 ubuntu dstat.sh[86284]: 04-07 10:07:50| 30   5  64   2   1|5725M 1015M  109M 1087M| 693k  678k|8203B 1069k|2.00   150 |4753  8247 |1.96 1.68 1.48|1.0   0   0|   0     0 |   0     0 | 25  445    0  145   10
Jul 04 10:07:51 ubuntu dstat.sh[86284]: 04-07 10:07:51| 31   3  64   1   0|5724M 1015M  109M 1088M| 477k  471k|   0  1005k|   0   142 |3601  6342 |1.96 1.68 1.48|3.0   0 3.0|   0     0 |   0     0 | 25  445    0  146   10
Jul 04 10:07:52 ubuntu dstat.sh[86284]: 04-07 10:07:52| 32   3  62   1   0|5724M 1015M  109M 1088M| 637k  621k|   0  1231k|   0   154 |4226  6983 |1.96 1.68 1.48|2.0   0   0|   0     0 |   0     0 | 25  445    0  148   10
Jul 04 10:07:53 ubuntu dstat.sh[86284]: 04-07 10:07:53| 31   3  65   2   0|5723M 1016M  109M 1088M| 511k  501k|   0  1070k|   0   127 |3566  5798 |1.96 1.68 1.48|2.0   0 1.0|   0     0 |   0     0 | 25  445    0  150   10
Jul 04 10:07:54 ubuntu dstat.sh[86284]: 04-07 10:07:54| 29   4  61   4   0|5740M  999M  109M 1088M| 441k  433k|   0  1493k|   0   184 |4659  7954 |1.89 1.67 1.48|4.0   0 2.0|   0     0 |   0     0 | 25  445    0  153   10
Jul 04 10:07:55 ubuntu dstat.sh[86284]: 04-07 10:07:55| 28   4  62   6   0|5722M 1017M  109M 1088M| 388k  377k|   0  2041k|   0   214 |5130  9447 |1.89 1.67 1.48|2.0   0   0|   0     0 |   0     0 | 25  443    0  128   10
Jul 04 10:07:56 ubuntu dstat.sh[86284]: 04-07 10:07:56| 23   3  68   5   1|5542M 1195M  109M 1090M|  16k 1620 |1921k  500k|20.0  24.0 |2166  3045 |1.89 1.67 1.48|3.0   0   0|   0     0 |   0     0 | 25  443    0  128   10
Jul 04 10:07:57 ubuntu dstat.sh[86284]: 04-07 10:07:57|  7   2  86   5   0|5531M 1206M  109M 1090M|  54k  297k| 104k 7249k|5.00   428 |3667  5723 |1.89 1.67 1.48|  0   0   0|   0     0 |   0     0 | 25  443    0  128   10
Jul 04 10:07:58 ubuntu dstat.sh[86284]: 04-07 10:07:58|  4   1  93   0   0|5531M 1206M  109M 1090M|  23k 7501 |   0   204k|   0  22.0 |1985  3250 |1.89 1.67 1.48|2.0   0   0|   0     0 |   0     0 | 25  443    0  128   10
Jul 04 10:07:59 ubuntu dstat.sh[86284]: 04-07 10:07:59|  6   3  89   0   0|5544M 1192M  109M 1091M|  11k 1710 |   0   196k|   0  14.0 |2162  3439 |1.73 1.65 1.47|  0   0 3.0|   0     0 |   0     0 | 25  443    0  128   10
Jul 04 10:08:00 ubuntu dstat.sh[86284]: 04-07 10:08:00|  8   2  84   4   0|5544M 1193M  109M 1090M|  29k   17k|   0    18M|   0  1367 |5372  6236 |1.73 1.65 1.47|  0   0   0|   0     0 |   0     0 | 25  443    0  128   10
Jul 04 10:08:01 ubuntu dstat.sh[86284]: 04-07 10:08:01| 10   2  89   1   1|5544M 1192M  109M 1090M|  60k   44k|   0   580k|   0  71.0 |2628  4158 |1.73 1.65 1.47|  0   0 2.0|   0     0 |   0     0 | 25  443    0  125   10
Jul 04 10:08:02 ubuntu dstat.sh[86284]: 04-07 10:08:02|  9   3  87   0   0|5539M 1197M  109M 1090M|  17k   11k|  24k 1033k|6.01  77.1 |2490  3833 |1.73 1.65 1.47|1.0   0 1.0|   0     0 |   0     0 | 25  443    0  125   10
Jul 04 10:08:03 ubuntu dstat.sh[86284]: 04-07 10:08:03| 10   1  87   1   0|5539M 1197M  109M 1091M|  42k   28k|  60k  563k|15.0  96.8 |2835  4559 |1.73 1.65 1.47|5.0   0   0|   0     0 |   0     0 | 25  443    0  123   10
Jul 04 10:08:04 ubuntu dstat.sh[86284]: 04-07 10:08:04|  4   1  92   2   0|5539M 1197M  109M 1091M|  15k 6760 |   0   260k|   0  26.0 |2019  3223 |1.60 1.62 1.46|  0   0   0|   0     0 |   0     0 | 25  443    0  123   10
Jul 04 10:08:05 ubuntu dstat.sh[86284]: 04-07 10:08:05|  8   2  85   3   0|5539M 1197M  109M 1091M|  42k   31k|  12k 7957k|3.00   530 |3755  6187 |1.60 1.62 1.46|  0   0   0|   0     0 |   0     0 | 25  443    0  124   10
Jul 04 10:08:06 ubuntu dstat.sh[86284]: 04-07 10:08:06|  4   2  93   0   0|5539M 1197M  109M 1091M|  16k 6908 |   0   232k|   0  19.0 |2037  2890 |1.60 1.62 1.46|2.0   0   0|   0     0 |   0     0 | 25  443    0  124   10
