-- Logs begin at Tue 2022-05-10 20:07:36 UTC, end at Tue 2022-05-10 21:13:07 UTC. --
May 10 20:52:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:52:19 ubuntu dstat.sh[71205]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:52:19 ubuntu dstat.sh[71205]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 21:10:40 ubuntu dstat.sh[71205]: 10-05 21:10:40| 20   3  75   1   0|5853M  207M  207M 1619M| 405k  386k|   0  1329k|   0   208 |4465  7761 |1.11 1.71 1.54|  0   0   0|   0     0 |   0     0 | 25  289    0  125    0
May 10 21:10:41 ubuntu dstat.sh[71205]: 10-05 21:10:41| 15   2  80   1   0|5853M  207M  207M 1619M| 272k  256k|   0   925k|   0   101 |3085  5069 |1.11 1.71 1.54|1.0   0   0|   0     0 |   0     0 | 25  291    0  123    0
May 10 21:10:42 ubuntu dstat.sh[71205]: 10-05 21:10:42| 30   3  65   1   1|5853M  207M  207M 1619M| 584k  561k|   0   944k|   0   120 |4026  6700 |1.11 1.71 1.54|1.0   0   0|   0     0 |   0     0 | 25  291    0  125    0
May 10 21:10:43 ubuntu dstat.sh[71205]: 10-05 21:10:43| 27   3  65   4   0|5853M  207M  207M 1619M| 501k  480k|   0  6764k|   0   470 |5401  9133 |1.11 1.71 1.54|2.0   0   0|   0     0 |   0     0 | 25  290    0  127    0
May 10 21:10:44 ubuntu dstat.sh[71205]: 10-05 21:10:44| 28   4  67   0   0|5853M  206M  207M 1619M| 552k  518k|   0   743k|   0  94.9 |4489  7644 |1.11 1.71 1.54|1.0   0   0|   0     0 |   0     0 | 25  293    0  135    0
May 10 21:10:45 ubuntu dstat.sh[71205]: 10-05 21:10:45| 12   2  84   1   0|5853M  206M  207M 1619M| 215k  187k|   0  1021k|   0   152 |3426  5698 |1.34 1.75 1.55|  0   0   0|   0     0 |   0     0 | 25  289    0  135    0
May 10 21:10:46 ubuntu dstat.sh[71205]: 10-05 21:10:46| 13   1  82   2   0|5854M  205M  207M 1619M| 225k  205k|   0   947k|   0   112 |3395  5568 |1.34 1.75 1.55|  0   0 2.0|   0     0 |   0     0 | 25  289    0  136    0
May 10 21:10:47 ubuntu dstat.sh[71205]: 10-05 21:10:47| 11   2  82   4   0|5854M  205M  207M 1620M| 194k  174k|   0   689k|   0  84.1 |3019  4769 |1.34 1.75 1.55|4.0 1.0   0|   0     0 |   0     0 | 25  290    0  136    0
May 10 21:10:48 ubuntu dstat.sh[71205]: 10-05 21:10:48| 27   5  63   5   1|5854M  205M  207M 1620M| 456k  443k|   0  1458k|   0   180 |4960  8542 |1.34 1.75 1.55|3.0   0   0|   0     0 |   0     0 | 25  290    0  134    0
May 10 21:10:49 ubuntu dstat.sh[71205]: 10-05 21:10:49| 23   3  65   6   0|5854M  204M  207M 1620M| 484k  470k|   0  1416k|   0   160 |4954  8420 |1.34 1.75 1.55|  0   0   0|   0     0 |   0     0 | 25  289    0  136    0
May 10 21:10:50 ubuntu dstat.sh[71205]: 10-05 21:10:50|  8   2  88   1   0|5854M  204M  207M 1620M| 134k  119k|   0  1108k|   0   128 |2980  4945 |1.23 1.72 1.54|3.0   0   0|   0     0 |   0     0 | 25  290    0  120    0
May 10 21:10:51 ubuntu dstat.sh[71205]: 10-05 21:10:51| 11   2  85   1   0|5855M  203M  207M 1620M| 201k  190k|   0  1070k|   0   126 |3237  5487 |1.23 1.72 1.54|  0   0   0|   0     0 |   0     0 | 25  289    0  121    0
May 10 21:10:52 ubuntu dstat.sh[71205]: 10-05 21:10:52| 17   2  79   1   0|5855M  203M  207M 1620M| 413k  368k|   0  1103k|   0   140 |3816  6408 |1.23 1.72 1.54|  0   0   0|   0     0 |   0     0 | 25  289    0  131    0
May 10 21:10:53 ubuntu dstat.sh[71205]: 10-05 21:10:53| 12   1  85   1   1|5855M  203M  207M 1620M| 266k  225k|   0  1034k|   0   127 |3019  5242 |1.23 1.72 1.54|1.0   0   0|   0     0 |   0     0 | 25  290    0  131    0
May 10 21:10:54 ubuntu dstat.sh[71205]: 10-05 21:10:54| 27   4  64   3   0|5855M  202M  207M 1621M|1330k  544k|   0  1544k|   0   204 |5467  9277 |1.23 1.72 1.54|2.0   0   0|   0     0 |   0     0 | 25  290    0  132    0
May 10 21:10:55 ubuntu dstat.sh[71205]: 10-05 21:10:55| 28   4  66   2   0|5856M  201M  207M 1621M| 503k  485k|   0  1319k|   0   156 |4631  8191 |1.21 1.70 1.54|  0 1.0   0|   0     0 |   0     0 | 25  291    0  134    0
May 10 21:10:56 ubuntu dstat.sh[71205]: 10-05 21:10:56| 28   4  65   1   0|5857M  199M  207M 1622M| 567k  557k|   0  1590k|   0   207 |4937  8718 |1.21 1.70 1.54|2.0   0 2.0|   0     0 |   0     0 | 25  289    0  134    0
May 10 21:10:57 ubuntu dstat.sh[71205]: 10-05 21:10:57|  4   1  92   0   0|5857M  199M  207M 1622M|  27k   13k|   0   659k|   0  58.9 |2279  3764 |1.21 1.70 1.54|3.0   0   0|   0     0 |   0     0 | 25  290    0  134    0
May 10 21:10:58 ubuntu dstat.sh[71205]: 10-05 21:10:58| 29   4  65   2   0|5857M  198M  208M 1623M| 499k  485k|   0  1700k|   0   241 |5210  8889 |1.21 1.70 1.54|1.0   0   0|   0     0 |   0     0 | 25  290    0  134    0
May 10 21:10:59 ubuntu dstat.sh[71205]: 10-05 21:10:59| 25   4  67   2   0|5858M  197M  208M 1623M| 525k  512k|   0  1641k|   0   214 |5049  8896 |1.21 1.70 1.54|  0   0   0|   0     0 |   0     0 | 25  289    0  136    0
May 10 21:11:00 ubuntu dstat.sh[71205]: 10-05 21:11:00|  7   1  89   0   0|5858M  197M  208M 1623M| 113k   90k|   0   544k|   0  50.0 |2461  3988 |1.20 1.69 1.54|2.0   0   0|   0     0 |   0     0 | 25  290    0  132    0
May 10 21:11:01 ubuntu dstat.sh[71205]: 10-05 21:11:01| 33   6  58   2   0|5869M  185M  208M 1624M| 576k  561k|   0  1604k|   0   217 |5367  9542 |1.20 1.69 1.54|2.0   0 4.0|   0     0 |   0     0 | 25  290    0  134    0
May 10 21:11:02 ubuntu dstat.sh[71205]: 10-05 21:11:02| 31   5  60   2   0|5862M  192M  208M 1624M| 539k  524k|   0  1923k|   0   272 |5443  9596 |1.20 1.69 1.54|1.0   0   0|   0     0 |   0     0 | 25  291    0  135    0
May 10 21:11:03 ubuntu dstat.sh[71205]: 10-05 21:11:03| 24   6  67   1   0|5864M  190M  208M 1624M| 370k  352k|   0  1282k|   0   187 |4683  9905 |1.20 1.69 1.54|  0   0  34|   0     0 |   0     0 | 25  289    0  140    0
May 10 21:11:04 ubuntu dstat.sh[71205]: 10-05 21:11:04| 20   4  76   1   0|5863M  191M  208M 1624M| 245k  226k|   0   982k|   0   122 |3338  5574 |1.20 1.69 1.54|3.0   0 1.0|   0     0 |   0     0 | 25  291    0  138    0
May 10 21:11:05 ubuntu dstat.sh[71205]: 10-05 21:11:05| 30   4  65   1   0|5864M  190M  208M 1624M| 553k  538k|   0  1212k|   0   165 |4371  7972 |1.18 1.68 1.54|3.0   0   0|   0     0 |   0     0 | 25  290    0  141    0
May 10 21:11:06 ubuntu dstat.sh[71205]: 10-05 21:11:06| 23   3  71   1   0|5864M  189M  208M 1624M| 460k  449k|   0  1301k|   0   174 |4435  8064 |1.18 1.68 1.54|  0   0 2.0|   0     0 |   0     0 | 25  289    0  139    0
May 10 21:11:07 ubuntu dstat.sh[71205]: 10-05 21:11:07|  9   2  88   1   0|5864M  189M  208M 1624M| 140k  127k|   0   625k|   0  72.1 |2446  4152 |1.18 1.68 1.54|3.0   0   0|   0     0 |   0     0 | 25  290    0  139    0
May 10 21:11:08 ubuntu dstat.sh[71205]: 10-05 21:11:08| 29   3  65   1   0|5865M  188M  208M 1625M| 635k  623k|   0  1462k|   0   184 |4886  9432 |1.18 1.68 1.54|4.0   0   0|   0     0 |   0     0 | 25  290    0  140    0
May 10 21:11:09 ubuntu dstat.sh[71205]: 10-05 21:11:09| 16   3  78   1   0|5866M  187M  208M 1625M| 363k  350k|   0  2974k|   0   168 |3690  6400 |1.18 1.68 1.54|  0   0   0|   0     0 |   0     0 | 25  289    0  141    0
May 10 21:11:10 ubuntu dstat.sh[71205]: 10-05 21:11:10| 13   1  79   4   0|5865M  187M  208M 1625M| 278k  261k|   0   956k|   0   117 |3485  6213 |1.09 1.65 1.53|1.0   0   0|   0     0 |   0     0 | 25  291    0  140    0
May 10 21:11:11 ubuntu dstat.sh[71205]: 10-05 21:11:11| 29   3  67   1   0|5866M  187M  208M 1625M| 526k  510k|   0  1220k|   0   160 |4899  8684 |1.09 1.65 1.53|1.0   0   0|   0     0 |   0     0 | 25  289    0  142    0
May 10 21:11:12 ubuntu dstat.sh[71205]: 10-05 21:11:12| 35   4  59   2   0|5866M  186M  208M 1625M| 746k  724k|   0  1673k|   0   237 |6005    11k|1.09 1.65 1.53|2.0   0   0|   0     0 |   0     0 | 25  293    0  137    0
May 10 21:11:13 ubuntu dstat.sh[71205]: 10-05 21:11:13| 33   3  63   1   0|5867M  185M  208M 1625M| 647k  620k|   0   997k|   0   136 |4182  6754 |1.09 1.65 1.53|6.0   0   0|   0     0 |   0     0 | 25  291    0  140    0
May 10 21:11:14 ubuntu dstat.sh[71205]: 10-05 21:11:14| 30   2  63   2   0|5867M  185M  208M 1625M| 674k  653k|   0  8026k|   0   363 |4600  7112 |1.09 1.65 1.53|1.0   0   0|   0     0 |   0     0 | 25  291    0  137    0
May 10 21:11:15 ubuntu dstat.sh[71205]: 10-05 21:11:15| 32   4  62   4   0|5868M  184M  208M 1626M| 645k  629k|   0  1094k|   0   137 |4738  8206 |1.08 1.64 1.52|1.0   0   0|   0     0 |   0     0 | 25  291    0  138    0
May 10 21:11:16 ubuntu dstat.sh[71205]: 10-05 21:11:16| 29   2  65   1   0|5868M  184M  208M 1626M| 594k  567k|   0  1301k|   0   182 |4598  7702 |1.08 1.64 1.52|1.0   0 2.0|   0     0 |   0     0 | 25  291    0  138    0
May 10 21:11:17 ubuntu dstat.sh[71205]: 10-05 21:11:17| 28   3  66   2   0|5868M  183M  208M 1626M| 554k  537k|   0  1021k|   0   145 |4084  6725 |1.08 1.64 1.52|1.0   0   0|   0     0 |   0     0 | 25  291    0  140    0
May 10 21:11:18 ubuntu dstat.sh[71205]: 10-05 21:11:18| 43   4  52   1   0|5870M  181M  208M 1626M| 917k  901k|   0   981k|   0   122 |4766  8100 |1.08 1.64 1.52|2.0   0   0|   0     0 |   0     0 | 25  290    0  139    0
May 10 21:11:19 ubuntu dstat.sh[71205]: 10-05 21:11:19| 33   3  62   1   0|5871M  180M  208M 1626M| 769k  753k|   0  1102k|   0   118 |4672  8088 |1.08 1.64 1.52|3.0   0 1.0|   0     0 |   0     0 | 25  290    0  142    0
May 10 21:11:20 ubuntu dstat.sh[71205]: 10-05 21:11:20| 39   6  51   3   0|5874M  176M  208M 1627M| 916k  902k|   0  2758k|   0   310 |6086    11k|1.07 1.63 1.52| 11   0  15|   0     0 |   0     0 | 25  290    0  138    0
May 10 21:11:21 ubuntu dstat.sh[71205]: 10-05 21:11:21| 33   4  61   1   0|5874M  176M  208M 1627M| 893k  878k|   0  1213k|   0   133 |4717  8074 |1.07 1.63 1.52|3.0   0 2.0|   0     0 |   0     0 | 25  291    0  139    0
May 10 21:11:22 ubuntu dstat.sh[71205]: 10-05 21:11:22| 33   4  61   0   0|5882M  168M  208M 1627M| 324k  307k|   0   668k|   0  42.0 |3023  4508 |1.07 1.63 1.52|1.0   0  17|   0     0 |   0     0 | 25  290    0  138    0
May 10 21:11:23 ubuntu dstat.sh[71205]: 10-05 21:11:23| 40  16  40   1   0|5896M  152M  208M 1630M| 447k  435k|1867k 1368k|51.0  71.0 |5904    10k|1.07 1.63 1.52|1.0   0  54|   0     0 |   0     0 | 26  290    0  138    0
May 10 21:11:24 ubuntu dstat.sh[71205]: 10-05 21:11:24| 33   9  53   3   0|5914M  134M  208M 1630M| 464k  427k|  12M 1139k| 439   101 |8908    15k|1.07 1.63 1.52|3.0   0   0|   0     0 |   0     0 | 26  290    0  124    0
May 10 21:11:25 ubuntu dstat.sh[71205]: 10-05 21:11:25| 34   5  58   1   0|5978M  146M  202M 1561M| 285k  270k|7534k  547k| 253  32.0 |4812  7463 |1.15 1.64 1.52|2.0 1.0   0|   0     0 |   0     0 | 26  292    0  124    0
May 10 21:11:26 ubuntu dstat.sh[71205]: 10-05 21:11:26| 38   5  56   2   0|5986M  139M  202M 1561M| 276k  260k|8209B 1627k|2.00   177 |4328  6832 |1.15 1.64 1.52|1.0   0 2.0|   0     0 |   0     0 | 26  290    0  125    0
May 10 21:11:27 ubuntu dstat.sh[71205]: 10-05 21:11:27| 43   7  50   1   0|6003M  154M  201M 1531M| 566k  550k|   0  1591k|   0   178 |5513  9458 |1.15 1.64 1.52|1.0   0  17|   0     0 |   0     0 | 26  290    0  125    0
May 10 21:11:28 ubuntu dstat.sh[71205]: 10-05 21:11:28| 24   7  65   2   0|5890M  267M  201M 1531M| 316k  299k| 116k 1118k|5.99  84.8 |3846  6138 |1.15 1.64 1.52|2.0   0  29|   0     0 |   0     0 | 25  291    0  123    0
May 10 21:11:29 ubuntu dstat.sh[71205]: 10-05 21:11:29| 22   2  71   2   0|5890M  267M  201M 1531M| 525k  512k|   0  1199k|   0   163 |4156  6742 |1.15 1.64 1.52|1.0   0   0|   0     0 |   0     0 | 25  291    0  123    0
May 10 21:11:30 ubuntu dstat.sh[71205]: 10-05 21:11:30| 26   2  69   1   0|5891M  266M  201M 1531M|1831k  532k|   0  1087k|   0   106 |4341  6719 |1.05 1.61 1.52|2.0   0 1.0|   0     0 |   0     0 | 25  292    0  125    0
May 10 21:11:31 ubuntu dstat.sh[71205]: 10-05 21:11:31| 39   8  51   3   0|5892M  264M  201M 1532M|2785k  812k|4097B 2497k|1.00   310 |6434    10k|1.05 1.61 1.52|4.0 1.0  10|   0     0 |   0     0 | 25  292    0  125    0
May 10 21:11:32 ubuntu dstat.sh[71205]: 10-05 21:11:32| 34   4  58   0   0|5881M  275M  201M 1532M| 720k  702k|   0  1197k|   0   131 |4424  7251 |1.05 1.61 1.52|2.0   0 5.0|   0     0 |   0     0 | 25  291    0  125    0
May 10 21:11:33 ubuntu dstat.sh[71205]: 10-05 21:11:33| 39   4  57   0   0|5885M  271M  201M 1532M| 583k  561k|   0   408k|   0  32.0 |3620  5613 |1.05 1.61 1.52|1.0   0  11|   0     0 |   0     0 | 25  291    0  115    0
May 10 21:11:34 ubuntu dstat.sh[71205]: 10-05 21:11:34| 40  10  48   2   1|5888M  267M  201M 1533M| 350k  336k| 614k 1215k|15.0  89.2 |4102  6776 |1.05 1.61 1.52|3.0 1.0  48|   0     0 |   0     0 | 25  291    0  115    0
May 10 21:11:35 ubuntu dstat.sh[71205]: 10-05 21:11:35| 25  15  58   3   0|5906M  245M  201M 1536M| 201k  184k|3378k  468k|63.1  29.0 |5997  9275 |1.29 1.65 1.53|1.0   0  16|   0     0 |   0     0 | 26  291    0  112    0
May 10 21:11:36 ubuntu dstat.sh[71205]: 10-05 21:11:36| 40   6  47   6   0|5926M  225M  201M 1536M| 571k  556k|  18M  713k| 673  76.7 |8674    15k|1.29 1.65 1.53|4.0 1.0 2.0|   0     0 |   0     0 | 26  292    0  112    0
May 10 21:11:37 ubuntu dstat.sh[71205]: 10-05 21:11:37| 36   3  58   2   0|5985M  166M  201M 1537M| 243k  223k| 465k 1121k|16.1   139 |3833  5922 |1.29 1.65 1.53|1.0   0   0|   0     0 |   0     0 | 26  291    0  112    0
May 10 21:11:38 ubuntu dstat.sh[71205]: 10-05 21:11:38| 42   6  50   1   0|5891M  261M  201M 1535M| 519k  505k|   0  1187k|   0   127 |5167    10k|1.29 1.65 1.53|2.0 1.0  21|   0     0 |   0     0 | 25  292    0  112    0
May 10 21:11:39 ubuntu dstat.sh[71205]: 10-05 21:11:39| 56  13  26   3   0|5890M  262M  201M 1535M|1192k 1177k| 200k 3960k|8.99   259 |6640    12k|1.29 1.65 1.53|6.0   0  48|   0     0 |   0     0 | 25  292    0  107    0
May 10 21:11:40 ubuntu dstat.sh[71205]: 10-05 21:11:40|  9   2  87   1   0|5890M  262M  201M 1535M| 142k  125k|   0   727k|   0   101 |3135  5145 |1.27 1.64 1.53|1.0   0   0|   0     0 |   0     0 | 25  291    0  107    0
May 10 21:11:41 ubuntu dstat.sh[71205]: 10-05 21:11:41| 30   3  65   1   0|5890M  261M  201M 1536M| 645k  631k|   0   820k|   0  87.0 |3688  6027 |1.27 1.64 1.53|1.0   0 1.0|   0     0 |   0     0 | 25  293    0  107    0
May 10 21:11:42 ubuntu dstat.sh[71205]: 10-05 21:11:42| 30   2  66   1   0|5890M  261M  201M 1536M| 606k  588k|   0  1158k|   0   156 |4119  6977 |1.27 1.64 1.53|1.0   0   0|   0     0 |   0     0 | 25  293    0  110    0
May 10 21:11:43 ubuntu dstat.sh[71205]: 10-05 21:11:43| 30   3  65   1   0|5882M  270M  201M 1536M| 528k  502k|   0   633k|   0  64.1 |3452  5335 |1.27 1.64 1.53|2.0   0 1.0|   0     0 |   0     0 | 25  293    0  106    0
May 10 21:11:44 ubuntu dstat.sh[71205]: 10-05 21:11:44| 29   5  64   2   0|5883M  268M  201M 1536M| 557k  526k|   0  9012k|   0   385 |4207  6568 |1.27 1.64 1.53|  0 1.0 1.0|   0     0 |   0     0 | 25  294    0  108    0
May 10 21:11:45 ubuntu dstat.sh[71205]: 10-05 21:11:45| 28   3  65   2   0|5883M  267M  201M 1536M| 587k  568k|   0  1686k|   0   232 |5485  9852 |1.17 1.61 1.52|1.0   0   0|   0     0 |   0     0 | 25  293    0   99    0
May 10 21:11:46 ubuntu dstat.sh[71205]: 10-05 21:11:46| 30   4  64   2   0|5883M  267M  202M 1537M| 531k  512k|   0  1684k|   0   207 |4945  8700 |1.17 1.61 1.52|2.0   0 2.0|   0     0 |   0     0 | 25  294    0   99    0
May 10 21:11:47 ubuntu dstat.sh[71205]: 10-05 21:11:47| 27   3  67   2   0|5883M  267M  202M 1537M| 518k  502k|   0  1280k|   0   146 |3983  6528 |1.17 1.61 1.52|3.0   0   0|   0     0 |   0     0 | 25  294    0  100    0
May 10 21:11:48 ubuntu dstat.sh[71205]: 10-05 21:11:48| 30   2  66   1   0|5883M  267M  202M 1537M| 608k  591k|   0  1351k|   0   175 |4361  7230 |1.17 1.61 1.52|8.0   0   0|   0     0 |   0     0 | 25  296    0  101    0
May 10 21:11:49 ubuntu dstat.sh[71205]: 10-05 21:11:49| 41   3  54   1   0|5883M  267M  202M 1537M| 799k  782k|   0  1456k|   0   143 |4432  7909 |1.17 1.61 1.52|4.0   0   0|   0     0 |   0     0 | 25  293    0  100    0
May 10 21:11:50 ubuntu dstat.sh[71205]: 10-05 21:11:50| 30   3  62   3   0|5883M  267M  202M 1537M| 827k  578k|   0  2136k|   0   273 |5258  9599 |1.15 1.60 1.52|1.0   0   0|   0     0 |   0     0 | 25  294    0  102    0
May 10 21:11:51 ubuntu dstat.sh[71205]: 10-05 21:11:51| 27   2  67   1   0|5883M  267M  202M 1537M| 721k  653k|   0  1291k|   0   162 |3930  6727 |1.15 1.60 1.52|2.0   0   0|   0     0 |   0     0 | 25  294    0  101    0
May 10 21:11:52 ubuntu dstat.sh[71205]: 10-05 21:11:52| 41   4  54   1   0|5883M  266M  202M 1538M| 952k  933k|   0  1363k|   0   162 |4805  8174 |1.15 1.60 1.52|1.0   0   0|   0     0 |   0     0 | 25  294    0  102    0
May 10 21:11:53 ubuntu dstat.sh[71205]: 10-05 21:11:53| 26   2  68   1   0|5885M  264M  202M 1538M| 620k  597k|   0   571k|   0  61.9 |3236  5264 |1.15 1.60 1.52|1.0   0 1.0|   0     0 |   0     0 | 25  294    0   92    0
May 10 21:11:54 ubuntu dstat.sh[71205]: 10-05 21:11:54| 31   3  65   1   0|5885M  264M  202M 1538M| 472k  437k|   0   881k|   0   113 |3750  5834 |1.15 1.60 1.52|3.0   0   0|   0     0 |   0     0 | 25  294    0   94    0
May 10 21:11:55 ubuntu dstat.sh[71205]: 10-05 21:11:55| 30   3  65   2   0|5885M  264M  202M 1538M| 540k  527k|   0  2151k|   0   269 |3702  5773 |1.22 1.61 1.52|1.0   0   0|   0     0 |   0     0 | 25  294    0   92    0
May 10 21:11:56 ubuntu dstat.sh[71205]: 10-05 21:11:56| 30   3  65   1   0|5886M  262M  202M 1538M| 541k  525k|   0  1049k|   0   121 |3903  6209 |1.22 1.61 1.52|1.0   0 3.0|   0     0 |   0     0 | 25  294    0   97    0
May 10 21:11:57 ubuntu dstat.sh[71205]: 10-05 21:11:57| 27   5  63   6   0|5886M  262M  202M 1538M| 537k  520k|   0  1560k|   0   224 |5406  9420 |1.22 1.61 1.52|1.0   0   0|   0     0 |   0     0 | 25  293    0   97    0
May 10 21:11:58 ubuntu dstat.sh[71205]: 10-05 21:11:58| 27   2  66   3   0|5886M  262M  202M 1538M| 534k  513k|   0  1559k|   0   192 |5298  9126 |1.22 1.61 1.52|3.0   0   0|   0     0 |   0     0 | 25  294    0   97    0
May 10 21:11:59 ubuntu dstat.sh[71205]: 10-05 21:11:59| 29   2  67   1   0|5886M  262M  202M 1538M| 599k  583k|   0  1179k|   0   144 |3983  6772 |1.22 1.61 1.52|3.0   0   0|   0     0 |   0     0 | 25  294    0   96    0
May 10 21:12:00 ubuntu dstat.sh[71205]: 10-05 21:12:00| 30   2  64   2   0|5886M  262M  202M 1538M| 550k  531k|   0  1421k|   0   185 |4408  7233 |1.20 1.60 1.52|1.0   0   0|   0     0 |   0     0 | 25  294    0   98    0
May 10 21:12:01 ubuntu dstat.sh[71205]: 10-05 21:12:01| 34   5  60   1   0|5895M  253M  202M 1539M| 589k  571k|   0   802k|   0  97.3 |3848  6095 |1.20 1.60 1.52|2.0   0 4.0|   0     0 |   0     0 | 25  294    0   94    0
May 10 21:12:02 ubuntu dstat.sh[71205]: 10-05 21:12:02| 33   3  58   2   0|5896M  251M  202M 1539M| 708k  688k|   0  1631k|   0   230 |6143    10k|1.20 1.60 1.52|9.0   0   0|   0     0 |   0     0 | 25  294    0   95    0
May 10 21:12:03 ubuntu dstat.sh[71205]: 10-05 21:12:03| 39   6  52   1   0|5889M  258M  202M 1539M| 524k  508k|   0  1349k|   0   163 |5296    10k|1.20 1.60 1.52|1.0   0  34|   0     0 |   0     0 | 25  294    0   90    0
May 10 21:12:04 ubuntu dstat.sh[71205]: 10-05 21:12:04| 31   3  65   1   0|5889M  258M  202M 1539M| 623k  597k|   0  1038k|   0   142 |4186  6904 |1.20 1.60 1.52|1.0   0   0|   0     0 |   0     0 | 25  294    0   91    0
May 10 21:12:05 ubuntu dstat.sh[71205]: 10-05 21:12:05| 38   3  58   1   0|5891M  257M  202M 1539M|1048k 1029k|   0   858k|   0   101 |4206  7240 |1.83 1.72 1.56|3.0   0   0|   0     0 |   0     0 | 25  294    0   88    0
May 10 21:12:06 ubuntu dstat.sh[71205]: 10-05 21:12:06| 29   2  67   1   1|5892M  256M  202M 1539M| 394k  380k|   0   708k|   0  82.0 |3225  5186 |1.83 1.72 1.56|2.0   0 3.0|   0     0 |   0     0 | 25  294    0   91    0
May 10 21:12:07 ubuntu dstat.sh[71205]: 10-05 21:12:07| 28   3  66   1   0|5891M  256M  202M 1539M| 605k  548k|   0   907k|   0   119 |3968  6540 |1.83 1.72 1.56|1.0   0   0|   0     0 |   0     0 | 25  294    0   92    0
May 10 21:12:08 ubuntu dstat.sh[71205]: 10-05 21:12:08| 32   3  64   1   0|5892M  255M  202M 1539M| 854k  645k|   0   989k|   0   124 |3781  6178 |1.83 1.72 1.56|1.0   0 1.0|   0     0 |   0     0 | 25  294    0   97    0
May 10 21:12:09 ubuntu dstat.sh[71205]: 10-05 21:12:09| 31   3  66   1   0|5892M  255M  202M 1539M| 823k  437k|   0  1256k|   0   176 |4432  7280 |1.83 1.72 1.56|1.0   0   0|   0     0 |   0     0 | 25  293    0   97    0
May 10 21:12:10 ubuntu dstat.sh[71205]: 10-05 21:12:10| 28   4  66   1   0|5892M  254M  202M 1540M| 908k  581k|   0  2781k|   0   228 |5989    10k|1.76 1.71 1.55|1.0   0   0|   0     0 |   0     0 | 25  294    0   99    0
May 10 21:12:11 ubuntu dstat.sh[71205]: 10-05 21:12:11| 29   4  65   2   0|5892M  254M  202M 1540M| 616k  586k|4097B 1632k|1.00   248 |5146  8676 |1.76 1.71 1.55|4.0   0   0|   0     0 |   0     0 | 25  294    0   98    0
May 10 21:12:12 ubuntu dstat.sh[71205]: 10-05 21:12:12| 27   3  66   1   0|5892M  254M  202M 1540M| 598k  579k|   0  1128k|   0   160 |4250  6954 |1.76 1.71 1.55|1.0   0   0|   0     0 |   0     0 | 25  294    0  100    0
May 10 21:12:13 ubuntu dstat.sh[71205]: 10-05 21:12:13| 30   2  65   1   0|5892M  254M  202M 1540M| 657k  632k|   0   875k|   0   109 |3814  6331 |1.76 1.71 1.55|1.0   0   0|   0     0 |   0     0 | 25  294    0  100    0
May 10 21:12:14 ubuntu dstat.sh[71205]: 10-05 21:12:14| 33   4  60   1   1|5892M  254M  202M 1540M| 727k  703k|   0  1372k|   0   178 |6066    11k|1.76 1.71 1.55|3.0   0   0|   0     0 |   0     0 | 25  294    0   96    0
May 10 21:12:15 ubuntu dstat.sh[71205]: 10-05 21:12:15| 32   4  63   1   0|5893M  253M  202M 1540M| 670k  651k|   0  7701k|   0   468 |5011  7872 |1.70 1.70 1.55|4.0   0   0|   0     0 |   0     0 | 25  294    0   97    0
May 10 21:12:16 ubuntu dstat.sh[71205]: 10-05 21:12:16| 31   2  67   1   0|5894M  251M  202M 1540M| 503k  484k|   0  1227k|   0   145 |4122  6552 |1.70 1.70 1.55|2.0   0 2.0|   0     0 |   0     0 | 25  294    0   98    0
May 10 21:12:17 ubuntu dstat.sh[71205]: 10-05 21:12:17| 37   3  58   1   0|5895M  251M  202M 1541M| 868k  849k|   0   929k|   0   117 |4446  7645 |1.70 1.70 1.55|1.0   0   0|   0     0 |   0     0 | 25  293    0   99    0
May 10 21:12:18 ubuntu dstat.sh[71205]: 10-05 21:12:18| 15   3  81   1   0|5895M  251M  202M 1541M| 278k  264k|   0  1150k|   0   167 |3812  6609 |1.70 1.70 1.55|  0   0   0|   0     0 |   0     0 | 25  292    0   99    0
May 10 21:12:19 ubuntu dstat.sh[71205]: 10-05 21:12:19| 19   4  77   1   0|5895M  250M  202M 1541M| 465k  440k|   0  1222k|   0   136 |3735  6141 |1.70 1.70 1.55|1.0   0   0|   0     0 |   0     0 | 25  293    0  111    0
